vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
5,6,0,5.500000,6.500000,0.500000,36,planar,planar,0.136132,0.063213,0.000145,0.535650,0.463282,0.001068,0.998932,0.010775,2.045625,20.297315,0.420622,-18.251690,0.362542,2.154099,1.249459,1.791557,4,0.666667,0.666667,0.015598,0.329004,0.427073,0.516295,20,2,0.668111,0.825404,0.064081,0.083839,0.052566
5,7,0,5.500000,7.500000,0.500000,17,linear,linear,0.054271,0.000842,0.000000,0.984478,0.015522,0.000000,1.000000,0.000097,1.354500,294.034759,0.194392,-292.680260,0.395699,15.614726,0.989588,15.219028,1,0.166667,0.000000,0.061465,0.333333,0.030979,0.849644,13,1,0.000000,1.000000,0.000000,0.000000,0.100681
5,18,8,5.500000,18.500000,8.500000,25,planar,planar,0.100725,0.027715,0.000316,0.724849,0.272014,0.003137,0.996863,0.009590,2.107637,99.830283,0.328948,-97.722646,0.532572,6.894821,1.368892,6.362249,2,0.333333,0.000000,0.057630,0.666667,0.090826,1.211134,18,1,0.556268,0.810744,0.504587,0.000000,0.288347
5,18,9,5.500000,18.500000,9.500000,30,planar,planar,0.084522,0.043921,0.000190,0.480359,0.517396,0.002245,0.997755,0.008898,2.054705,29.104078,0.337796,-27.049373,0.457075,3.158459,1.411633,2.701384,4,0.666667,0.666667,0.003466,0.024691,0.455430,0.165173,19,1,0.544173,0.818135,0.515039,0.000000,0.073597
5,18,10,5.500000,18.500000,10.500000,25,planar,planar,0.072735,0.038547,0.000265,0.470029,0.526332,0.003639,0.996361,0.009053,2.083608,61.282978,0.313232,-59.199370,0.346689,5.048198,1.282498,4.701510,2,0.333333,0.000000,0.000149,0.666667,0.126636,1.133534,14,1,0.612326,0.783082,0.525585,0.000000,0.268929
5,19,7,5.500000,19.500000,7.500000,32,planar,planar,0.084878,0.046044,0.000382,0.457528,0.537976,0.004496,0.995504,0.011425,2.173197,3.361433,0.342057,-1.188235,0.508139,0.587853,1.483676,0.079713,2,0.333333,0.333333,0.020626,0.011111,0.227904,0.306734,15,1,0.606649,0.784665,0.517707,0.000000,0.123733
6,-10,5,6.500000,-9.500000,5.500000,15,linear,linear,0.066806,0.013533,0.000606,0.797421,0.193503,0.009076,0.990924,0.008184,2.140973,70.497253,0.235272,-68.356280,0.586186,7.266626,1.409579,6.680439,1,0.166667,0.000000,0.077213,0.333333,0.039977,0.870904,19,1,0.590174,0.701602,0.481411,0.000000,0.211930
6,-9,-3,6.500000,-8.500000,-2.500000,47,planar,planar,0.067857,0.039574,0.000493,0.416808,0.575930,0.007262,0.992738,0.010979,2.242190,121.190329,0.299082,-118.948140,0.425737,7.782125,1.285911,7.356389,4,0.666667,0.333333,0.166806,0.800000,0.310729,1.371855,23,1,0.397755,0.921251,0.753825,0.000000,0.445242
6,-9,-2,6.500000,-8.500000,-1.500000,76,planar,planar,0.095258,0.071109,0.000356,0.253514,0.742748,0.003738,0.996262,0.013411,2.208865,0.255639,0.382831,1.953225,0.309473,0.480469,1.216422,0.170995,4,0.666667,0.666667,0.013354,0.070568,0.546916,0.228985,25,1,0.452864,0.861771,0.532440,0.000000,0.099053
6,-9,-1,6.500000,-8.500000,-0.500000,56,planar,planar,0.089387,0.058394,0.002017,0.346732,0.630697,0.022570,0.977430,0.021919,2.593543,27.639807,0.368917,-25.046264,0.741760,3.422835,1.741760,2.681075,2,0.333333,0.000000,0.027228,0.666667,0.134122,1.170091,23,1,0.457778,0.823403,0.494497,0.000000,0.323986
6,-9,3,6.500000,-8.500000,3.500000,15,linear,linear,0.088205,0.012680,0.000135,0.856240,0.142232,0.001528,0.998472,0.005322,1.898839,45.481833,0.264031,-43.582994,0.399968,5.196315,1.226626,4.796347,1,0.166667,0.000000,0.040626,0.333333,0.038863,0.821512,22,3,0.872543,0.290031,0.537575,0.754594,0.640605
6,-9,5,6.500000,-8.500000,5.500000,60,planar,planar,0.104881,0.055619,0.000609,0.469692,0.524499,0.005809,0.994191,0.015261,2.312294,44.233874,0.378968,-41.921580,0.525491,3.811485,1.441397,3.285994,2,0.333333,0.000000,0.040107,0.666667,0.121231,1.187478,26,1,0.646013,0.643973,0.504096,0.000000,0.326554
6,-8,-4,6.500000,-7.500000,-3.500000,48,planar,planar,0.108804,0.058177,0.000461,0.465306,0.530455,0.004239,0.995761,0.014292,2.241941,2.735301,0.366307,-0.493360,0.364189,0.564787,1.152039,0.200597,3,0.500000,0.333333,0.006449,0.392157,0.292757,0.706745,27,1,0.417069,0.869959,0.606079,0.000000,0.280474
6,-8,-3,6.500000,-7.500000,-2.500000,46,planar,planar,0.076384,0.034535,0.000272,0.547874,0.448560,0.003566,0.996434,0.008957,2.125762,176.778047,0.300891,-174.652285,0.471153,8.831942,1.290176,8.360789,3,0.500000,0.000000,0.003413,1.000000,0.175486,1.504608,24,1,0.446761,0.906891,0.801597,0.000000,0.434347
6,-8,6,6.500000,-7.500000,6.500000,52,planar,planar,0.065636,0.033405,0.000232,0.491050,0.505419,0.003531,0.996469,0.007980,2.102829,64.048548,0.281521,-61.945720,0.428992,5.360932,1.186821,4.931940,2,0.333333,0.000000,0.008449,0.666667,0.123120,1.144739,31,1,0.543137,0.698289,0.565237,0.000000,0.351318
6,-7,-6,6.500000,-6.500000,-5.500000,58,planar,planar,0.079941,0.035449,0.001003,0.556563,0.430889,0.012548,0.987452,0.014166,2.418550,4.959919,0.317019,-2.541369,0.640953,1.447360,1.606383,0.806407,3,0.500000,0.333333,0.002775,0.339080,0.265179,0.643401,17,2,0.682375,0.718804,0.639587,0.219852,0.248889
6,-7,-5,6.500000,-6.500000,-4.500000,36,linear,linear,0.092637,0.013099,0.000083,0.858601,0.140503,0.000896,0.999104,0.004653,1.939619,284.703647,0.291254,-282.764027,0.418733,10.288353,1.151571,9.869619,2,0.333333,0.000000,0.011697,0.666667,0.079907,1.149124,24,2,0.575295,0.781656,0.680668,0.188508,0.407221
6,-7,0,6.500000,-6.500000,0.500000,48,planar,planar,0.086463,0.024019,0.000425,0.722209,0.272878,0.004913,0.995087,0.009591,2.199932,23.644577,0.309695,-21.444645,0.793809,3.944030,1.793809,3.150221,2,0.333333,0.333333,0.344524,0.193416,0.114851,0.944531,15,1,0.580726,0.762213,0.550402,0.000000,0.289615
6,-7,6,6.500000,-6.500000,6.500000,48,planar,planar,0.078875,0.025432,0.001079,0.677571,0.308750,0.013679,0.986321,0.012935,2.417200,7.117546,0.288890,-4.700347,0.681056,1.933957,1.546842,1.252900,4,0.666667,0.666667,0.156154,0.244160,0.307104,0.612717,32,2,0.561645,0.722683,0.579841,0.201207,0.240721
6,-6,6,6.500000,-5.500000,6.500000,38,linear,linear,0.047907,0.008479,0.000108,0.823003,0.174751,0.002245,0.997755,0.003522,1.919310,191.276242,0.218504,-189.356932,0.191590,9.633888,1.133007,9.442298,3,0.500000,0.333333,0.302987,0.432099,0.137096,1.151007,29,2,0.610898,0.718179,0.576722,0.209540,0.407715
6,-5,7,6.500000,-4.500000,7.500000,34,linear,linear,0.124834,0.004664,0.001111,0.962638,0.028465,0.008897,0.991103,0.008648,2.272841,27.992998,0.309056,-25.720157,0.545648,3.265150,1.362630,2.719502,1,0.166667,0.000000,0.013619,0.333333,0.033038,0.785052,26,1,0.561240,0.731151,0.543829,0.000000,0.261616
6,-4,-5,6.500000,-3.500000,-4.500000,31,planar,planar,0.102518,0.043499,0.000089,0.575698,0.423435,0.000867,0.999133,0.007346,1.983397,108.665892,0.364870,-106.682494,0.208298,6.349016,1.147889,6.140718,1,0.166667,0.000000,0.000125,0.333333,0.057278,0.766835,18,1,0.000000,1.000000,0.000000,0.000000,0.126461
6,-3,-4,6.500000,-2.500000,-3.500000,60,planar,planar,0.091273,0.066575,0.000269,0.270593,0.726456,0.002952,0.997048,0.011786,2.150146,15.829943,0.368503,-13.679797,0.379159,2.039223,1.217166,1.660065,3,0.500000,0.333333,0.000482,0.467742,0.348826,0.781834,22,1,0.000000,1.000000,0.000000,0.000000,0.153286
6,-2,-4,6.500000,-1.500000,-3.500000,61,planar,planar,0.091031,0.076844,0.000192,0.155845,0.842050,0.002106,0.997894,0.011027,2.102104,64.642968,0.374655,-62.540864,0.317007,4.790952,1.084400,4.473945,3,0.500000,0.333333,0.000097,0.391534,0.381016,0.697486,27,1,0.000000,1.000000,0.000000,0.000000,0.141924
6,-1,-3,6.500000,-0.500000,-2.500000,80,planar,planar,0.110690,0.080747,0.000171,0.270515,0.727944,0.001540,0.998460,0.011508,2.097927,32.717986,0.404430,-30.620059,0.316753,3.157141,1.094842,2.840388,3,0.500000,0.333333,0.000092,0.455939,0.349583,0.768324,27,1,0.000000,1.000000,0.000000,0.000000,0.162721
6,0,-3,6.500000,0.500000,-2.500000,86,planar,planar,0.105141,0.079734,0.000069,0.241648,0.757700,0.000652,0.999348,0.008314,2.018599,51.368286,0.406262,-49.349687,0.358075,3.987710,1.198112,3.629635,3,0.500000,0.333333,0.000156,0.448485,0.357912,0.760210,29,1,0.000000,1.000000,0.000000,0.000000,0.159590
6,1,-2,6.500000,1.500000,-1.500000,71,planar,planar,0.083079,0.069337,0.000050,0.165407,0.833986,0.000607,0.999393,0.006621,1.993389,54.447278,0.361255,-52.453889,0.261749,4.241055,1.023226,3.979306,3,0.500000,0.333333,0.000047,0.477718,0.379031,0.792221,27,1,0.122888,0.983232,0.127292,0.000000,0.163517
6,2,-2,6.500000,2.500000,-1.500000,76,planar,planar,0.112503,0.079668,0.000041,0.291865,0.707771,0.000364,0.999636,0.007158,1.991554,31.380197,0.405684,-29.388643,0.242654,2.722690,1.002559,2.480036,4,0.666667,0.666667,0.031299,0.310031,0.523049,0.516621,28,1,0.243888,0.959652,0.111783,0.000000,0.059206
6,3,-2,6.500000,3.500000,-1.500000,17,linear,linear,0.050404,0.000078,0.000000,0.998445,0.001555,0.000000,1.000000,0.000030,0.991266,398.794515,0.191202,-397.803249,0.322550,17.450844,0.714051,17.128294,2,0.333333,0.000000,0.127003,0.666667,0.056179,1.304787,25,1,0.124974,0.982876,0.091141,0.000000,0.282216
6,3,-1,6.500000,3.500000,-0.500000,49,planar,planar,0.092100,0.050670,0.000018,0.449841,0.549961,0.000198,0.999802,0.004400,1.947258,82.241552,0.343357,-80.294294,0.374142,5.163662,1.083131,4.789520,4,0.666667,0.333333,0.032296,0.804233,0.353689,1.194923,25,1,0.277510,0.952076,0.110816,0.000000,0.231737
6,4,-1,6.500000,4.500000,-0.500000,66,planar,planar,0.131102,0.089027,0.000070,0.320932,0.678534,0.000534,0.999466,0.009351,2.015779,18.221432,0.434540,-16.205654,0.451661,1.978867,1.248408,1.527205,3,0.500000,0.333333,0.000135,0.474474,0.336070,0.788770,24,1,0.299891,0.946787,0.109031,0.000000,0.169405
6,5,0,6.500000,5.500000,0.500000,35,planar,planar,0.081308,0.072709,0.000076,0.105761,0.893303,0.000936,0.999064,0.007662,1.986569,107.518235,0.376756,-105.531665,0.262443,6.078153,1.212042,5.815710,3,0.500000,0.333333,0.000674,0.500000,0.395119,0.817576,20,1,0.496831,0.891020,0.076796,0.000000,0.141568
6,6,0,6.500000,6.500000,0.500000,22,planar,planar,0.147197,0.072427,0.000102,0.507960,0.491347,0.000693,0.999307,0.010283,1.977999,5.855177,0.445223,-3.877178,0.430898,0.805664,1.428565,0.374766,3,0.500000,0.333333,0.000564,0.428571,0.284221,0.738856,15,1,0.565655,0.866983,0.065717,0.000000,0.109917
6,18,8,6.500000,18.500000,8.500000,24,planar,planar,0.087052,0.060963,0.000354,0.299697,0.696234,0.004069,0.995931,0.012342,2.140994,61.221702,0.363300,-59.080708,0.613834,5.174744,1.588460,4.560911,3,0.500000,0.333333,0.095627,0.362319,0.307920,0.794313,16,1,0.489789,0.835772,0.392071,0.000000,0.137821
6,18,9,6.500000,18.500000,9.500000,25,planar,planar,0.086111,0.045749,0.000082,0.468719,0.530323,0.000957,0.999043,0.006874,1.961553,1.582980,0.340813,0.378573,0.557589,0.064302,1.557589,-0.493287,3,0.500000,0.333333,0.061188,0.444444,0.277052,0.838160,16,2,0.604899,0.755594,0.326115,0.163507,0.126509
6,19,7,6.500000,19.500000,7.500000,29,planar,planar,0.086785,0.053210,0.000169,0.386875,0.611181,0.001944,0.998056,0.009202,2.041615,5.208785,0.354294,-3.167170,0.524079,0.683456,1.524079,0.159377,2,0.333333,0.333333,0.019621,0.102041,0.243979,0.405400,14,2,0.654414,0.725107,0.340757,0.180313,0.039517
7,-10,3,7.500000,-9.500000,3.500000,17,linear,linear,0.081041,0.004949,0.001270,0.938935,0.045397,0.015668,0.984332,0.007986,2.239183,30.056429,0.268550,-27.817245,0.755864,5.687924,1.748283,4.932060,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,12,2,0.683995,0.660503,0.198735,0.150184,0.041001
7,-9,-3,7.500000,-8.500000,-2.500000,63,planar,planar,0.092478,0.058857,0.000541,0.363561,0.630592,0.005848,0.994152,0.014331,2.286691,60.107760,0.362240,-57.821070,0.509038,5.364060,1.478629,4.855022,3,0.500000,0.333333,0.001243,0.396552,0.321681,0.704551,21,1,0.312192,0.943795,0.735839,0.000000,0.294300
7,-9,-2,7.500000,-8.500000,-1.500000,81,planar,planar,0.122917,0.082380,0.000403,0.329794,0.666926,0.003281,0.996719,0.015983,2.239310,7.964101,0.422826,-5.724791,0.432801,1.245607,1.356908,0.812806,3,0.500000,0.333333,0.001096,0.380952,0.332136,0.687194,21,1,0.329350,0.910472,0.566590,0.000000,0.233257
7,-9,5,7.500000,-8.500000,5.500000,66,planar,planar,0.103365,0.070215,0.000470,0.320709,0.674746,0.004546,0.995454,0.015052,2.261251,24.409479,0.381753,-22.148228,0.408590,2.959078,1.145892,2.550488,2,0.333333,0.333333,0.002368,0.017544,0.261710,0.289161,20,1,0.520821,0.762949,0.374819,0.000000,0.079404
7,-8,-5,7.500000,-7.500000,-4.500000,19,linear,linear,0.071173,0.000188,0.000000,0.997359,0.002640,0.000002,0.999998,0.000120,1.084286,309.440245,0.227554,-308.355959,0.395318,15.246952,0.757022,14.851634,1,0.166667,0.000000,0.655142,0.333333,0.011118,1.651108,21,1,0.195367,0.969805,0.614615,0.000000,0.422882
7,-8,-4,7.500000,-7.500000,-3.500000,30,linear,linear,0.092939,0.016273,0.000189,0.824901,0.173069,0.002030,0.997970,0.006583,2.020508,20.047703,0.294635,-18.027195,0.478070,3.524961,1.260925,3.046891,3,0.500000,0.333333,0.222526,0.432432,0.152586,1.042753,26,1,0.332861,0.938630,0.714736,0.000000,0.420489
7,-8,6,7.500000,-7.500000,6.500000,57,planar,planar,0.103553,0.057874,0.000392,0.441119,0.555095,0.003785,0.996215,0.013294,2.215495,109.844222,0.372327,-107.628727,0.595239,6.976563,1.491998,6.381325,3,0.500000,0.333333,0.008164,0.380952,0.299070,0.696736,25,1,0.397116,0.847100,0.634806,0.000000,0.290790
7,-7,-6,7.500000,-6.500000,-5.500000,57,planar,planar,0.087590,0.047064,0.000438,0.462674,0.532331,0.004995,0.995005,0.012173,2.232407,36.326407,0.341098,-34.094000,0.484614,4.405955,1.288867,3.921341,2,0.333333,0.333333,0.000966,0.121569,0.231199,0.401696,15,1,0.515373,0.884811,0.799014,0.000000,0.207535
7,-7,0,7.500000,-6.500000,0.500000,17,linear,linear,0.078856,0.000450,0.000000,0.994297,0.005703,0.000000,1.000000,0.000032,1.221338,136.496323,0.235168,-135.274985,0.354430,10.799488,0.825960,10.445058,1,0.166667,0.000000,0.466972,0.333333,0.017282,1.397079,9,2,0.625865,0.843502,0.390529,0.163976,0.227209
7,-7,6,7.500000,-6.500000,6.500000,82,planar,planar,0.106001,0.068708,0.000652,0.351817,0.642036,0.006147,0.993853,0.016804,2.341909,0.135089,0.393040,2.206820,0.611158,0.598776,1.466658,-0.012382,4,0.666667,0.666667,0.002499,0.050622,0.508840,0.192392,27,1,0.473213,0.849320,0.582496,0.000000,0.130010
7,-6,6,7.500000,-5.500000,6.500000,70,planar,planar,0.079634,0.057749,0.000671,0.274814,0.716755,0.008431,0.991569,0.014561,2.338382,79.187573,0.348754,-76.849191,0.623306,6.364737,1.466135,5.741431,4,0.666667,0.333333,0.003855,0.771772,0.418400,1.120820,27,1,0.467215,0.819301,0.563256,0.000000,0.322964
7,-6,7,7.500000,-5.500000,7.500000,24,linear,linear,0.075070,0.004372,0.000112,0.941757,0.056754,0.001489,0.998511,0.003323,1.822017,277.454024,0.246128,-275.632007,0.337613,12.190951,1.100334,11.853338,2,0.333333,0.000000,0.005846,0.666667,0.070420,1.141226,27,1,0.452912,0.827531,0.554364,0.000000,0.345838
7,-5,7,7.500000,-4.500000,7.500000,97,planar,planar,0.098412,0.074236,0.000544,0.245664,0.748806,0.005530,0.994470,0.015842,2.305060,23.116302,0.391130,-20.811241,0.335993,2.889921,1.262767,2.553928,4,0.666667,0.666667,0.005096,0.273734,0.553689,0.441320,28,1,0.453341,0.805361,0.508086,0.000000,0.120378
7,-4,7,7.500000,-3.500000,7.500000,57,planar,planar,0.118013,0.088060,0.000859,0.253814,0.738906,0.007280,0.992720,0.020746,2.399646,20.097418,0.420241,-17.697772,0.481038,2.619271,1.421411,2.138232,3,0.500000,0.333333,0.005616,0.525745,0.349814,0.852568,24,1,0.424847,0.828887,0.447653,0.000000,0.229237
7,-3,-4,7.500000,-2.500000,-3.500000,37,planar,planar,0.084161,0.051330,0.000098,0.390097,0.608738,0.001165,0.998835,0.007510,2.002811,37.730639,0.341517,-35.727829,0.467197,3.222838,1.427638,2.755642,2,0.333333,0.000000,0.001496,0.666667,0.136429,1.135353,15,1,0.000000,1.000000,0.000000,0.000000,0.190155
7,-3,7,7.500000,-2.500000,7.500000,26,planar,planar,0.019646,0.013234,0.000072,0.326374,0.669967,0.003659,0.996341,0.002654,1.873427,243.910838,0.170832,-242.037412,0.375743,11.546132,1.251259,11.170390,2,0.333333,0.000000,0.010664,0.666667,0.142237,1.147729,17,1,0.255948,0.956985,0.536554,0.000000,0.293839
7,-2,-4,7.500000,-1.500000,-3.500000,52,planar,planar,0.105961,0.083351,0.000188,0.213383,0.784840,0.001776,0.998224,0.011846,2.096090,38.517242,0.398287,-36.421152,0.359356,3.506068,1.125071,3.146712,3,0.500000,0.333333,0.001596,0.502058,0.364715,0.821084,20,1,0.000000,1.000000,0.000000,0.000000,0.146879
7,-1,-3,7.500000,-0.500000,-2.500000,55,planar,planar,0.094737,0.079944,0.000205,0.156146,0.841691,0.002163,0.997837,0.011577,2.108213,55.818122,0.381670,-53.709910,0.401308,4.475533,1.211544,4.074225,3,0.500000,0.333333,0.000076,0.512821,0.380916,0.830872,21,1,0.000000,1.000000,0.000000,0.000000,0.153146
7,0,-3,7.500000,0.500000,-2.500000,54,planar,planar,0.104795,0.088335,0.000147,0.157067,0.841532,0.001402,0.998598,0.011078,2.068395,24.656183,0.402894,-22.587788,0.487883,2.549546,1.285673,2.061663,3,0.500000,0.333333,0.000538,0.490028,0.380810,0.806424,23,1,0.000000,1.000000,0.000000,0.000000,0.160070
7,1,-2,7.500000,1.500000,-1.500000,53,planar,planar,0.089404,0.086525,0.000126,0.032194,0.966392,0.001414,0.998586,0.009926,2.050329,87.937346,0.393281,-85.887017,0.379740,5.587739,1.243833,5.207999,3,0.500000,0.333333,0.000314,0.498246,0.415375,0.815160,22,1,0.154160,0.977701,0.129148,0.000000,0.150455
7,2,-2,7.500000,2.500000,-1.500000,54,planar,planar,0.106823,0.072564,0.000068,0.320710,0.678650,0.000640,0.999360,0.008093,2.003346,12.025479,0.394957,-10.022133,0.362387,1.627413,1.181310,1.265025,3,0.500000,0.333333,0.000126,0.456456,0.336089,0.768939,22,1,0.212097,0.966408,0.127868,0.000000,0.152451
7,3,-1,7.500000,3.500000,-0.500000,37,planar,planar,0.085008,0.033275,0.000046,0.608568,0.390892,0.000540,0.999460,0.005065,1.948971,122.079435,0.322470,-120.130464,0.432862,6.689169,1.425473,6.256306,2,0.333333,0.000000,0.000305,0.666667,0.110680,1.133745,19,1,0.236617,0.961231,0.126924,0.000000,0.215059
7,4,-1,7.500000,4.500000,-0.500000,32,planar,planar,0.082190,0.044079,0.000081,0.463696,0.535315,0.000988,0.999012,0.006651,1.977134,4.736541,0.332275,-2.759408,0.496716,0.854906,1.484188,0.358190,3,0.500000,0.333333,0.000237,0.488889,0.296414,0.804764,18,1,0.245915,0.959207,0.127508,0.000000,0.141643
7,5,0,7.500000,5.500000,0.500000,20,planar,planar,0.106186,0.028761,0.000110,0.729143,0.269823,0.001034,0.998966,0.006948,1.953216,148.560234,0.311764,-146.607018,0.421373,7.595636,1.022878,7.174263,2,0.333333,0.000000,0.000973,0.666667,0.096161,1.134647,14,1,0.226312,0.963436,0.120107,0.000000,0.183863
7,6,0,7.500000,6.500000,0.500000,20,planar,planar,0.082317,0.056926,0.000102,0.308455,0.690308,0.001238,0.998762,0.007816,1.960033,1.829035,0.346434,0.130998,0.309959,0.015881,1.172629,-0.294078,2,0.333333,0.000000,0.000666,0.666667,0.146251,1.134233,10,1,0.000000,1.000000,0.000000,0.000000,0.158838
7,18,8,7.500000,18.500000,8.500000,21,planar,planar,0.078492,0.048573,0.000768,0.381168,0.609054,0.009778,0.990222,0.014303,2.287130,8.129221,0.340446,-5.842091,0.530592,1.517239,1.511130,0.986648,3,0.500000,0.333333,0.086764,0.372093,0.288168,0.793101,14,2,0.647377,0.700929,0.358255,0.190331,0.113480
7,18,9,7.500000,18.500000,9.500000,15,planar,planar,0.074140,0.040867,0.000195,0.448783,0.548590,0.002627,0.997373,0.008388,1.984115,9.687990,0.311350,-7.703875,0.380038,1.457009,1.207054,1.076971,3,0.500000,0.333333,0.085703,0.387597,0.274204,0.808722,14,2,0.686391,0.631343,0.311902,0.195298,0.117398
7,19,7,7.500000,19.500000,7.500000,17,planar,planar,0.072443,0.046199,0.001333,0.362274,0.619331,0.018395,0.981605,0.016460,2.387278,18.005907,0.319801,-15.618629,0.519667,2.828859,1.452303,2.309193,1,0.166667,0.000000,0.009213,0.333333,0.067765,0.779104,13,2,0.755958,0.585724,0.355564,0.231511,0.126848
8,-10,5,8.500000,-9.500000,5.500000,19,planar,planar,0.068907,0.021537,0.000316,0.687443,0.307965,0.004593,0.995407,0.007773,2.066887,94.964916,0.246053,-92.898029,0.440746,6.683181,0.975011,6.242436,2,0.333333,0.000000,0.261211,0.666667,0.074301,1.485968,16,1,0.357789,0.899496,0.373467,0.000000,0.305948
8,-9,-3,8.500000,-8.500000,-2.500000,69,planar,planar,0.122207,0.079492,0.000580,0.349527,0.645728,0.004745,0.995255,0.017793,2.312490,18.710297,0.421530,-16.397808,0.530210,2.627971,1.483919,2.097761,3,0.500000,0.333333,0.000628,0.381818,0.326222,0.687514,18,1,0.189034,0.971063,0.802260,0.000000,0.270590
8,-9,-2,8.500000,-8.500000,-1.500000,57,planar,planar,0.096477,0.083141,0.000583,0.138225,0.855729,0.006046,0.993954,0.016725,2.305091,33.986867,0.391485,-31.681776,0.370870,3.958163,1.297423,3.587293,3,0.500000,0.333333,0.000592,0.450000,0.384019,0.762465,19,1,0.294478,0.907180,0.637728,0.000000,0.264889
8,-9,5,8.500000,-8.500000,5.500000,54,planar,planar,0.116336,0.083392,0.000380,0.283176,0.713554,0.003270,0.996730,0.015453,2.213432,6.842136,0.422623,-4.628704,0.446377,1.163268,1.365729,0.716891,4,0.666667,0.666667,0.015703,0.110603,0.533270,0.276195,21,1,0.260575,0.934321,0.372168,0.000000,0.006270
8,-8,-6,8.500000,-7.500000,-5.500000,26,linear,linear,0.084353,0.019441,0.000021,0.769521,0.230227,0.000252,0.999748,0.003266,1.884778,272.068655,0.293630,-270.183877,0.357248,9.810004,1.182934,9.452756,2,0.333333,0.000000,0.005286,0.666667,0.091102,1.140469,13,1,0.375612,0.927384,0.759092,0.000000,0.337958
8,-8,-4,8.500000,-7.500000,-3.500000,26,linear,linear,0.115820,0.012028,0.000068,0.896150,0.103260,0.000590,0.999410,0.004565,1.902508,71.495714,0.319303,-69.593206,0.430207,6.185836,1.262551,5.755629,1,0.166667,0.000000,0.000153,0.333333,0.038211,0.766873,24,1,0.235466,0.961480,0.779474,0.000000,0.323963
8,-8,5,8.500000,-7.500000,5.500000,27,linear,linear,0.087626,0.016684,0.000060,0.809599,0.189715,0.000686,0.999314,0.004446,1.915200,193.039728,0.286294,-191.124528,0.362890,8.719056,1.006335,8.356166,3,0.500000,0.000000,0.003394,1.000000,0.129654,1.504582,27,1,0.174469,0.961009,0.393901,0.000000,0.295631
8,-8,6,8.500000,-7.500000,6.500000,39,linear,linear,0.105596,0.020558,0.000274,0.805317,0.192090,0.002594,0.997406,0.008409,2.103861,131.044656,0.318135,-128.940795,0.317776,7.949941,1.143759,7.632165,3,0.500000,0.000000,0.008258,1.000000,0.129260,1.511148,25,1,0.142449,0.979820,0.239097,0.000000,0.274735
8,-7,-6,8.500000,-6.500000,-5.500000,27,planar,planar,0.079021,0.020895,0.000077,0.735572,0.263456,0.000971,0.999029,0.005023,1.938540,122.915796,0.287428,-120.977256,0.346097,6.778559,1.294659,6.432462,3,0.500000,0.333333,0.007700,0.481013,0.219681,0.806175,13,1,0.355110,0.932873,0.757627,0.000000,0.280980
8,-7,6,8.500000,-6.500000,6.500000,53,planar,planar,0.122315,0.087288,0.002186,0.286370,0.695762,0.017868,0.982132,0.028576,2.616330,4.328589,0.440454,-1.712258,0.452139,0.161193,1.419316,-0.290946,4,0.666667,0.666667,0.003872,0.166884,0.528606,0.322133,26,1,0.000000,1.000000,0.000000,0.000000,0.029368
8,-6,6,8.500000,-5.500000,6.500000,73,planar,planar,0.094516,0.067725,0.000592,0.283457,0.710279,0.006264,0.993736,0.015591,2.314699,54.814651,0.376405,-52.499952,0.515495,5.395640,1.442145,4.880145,3,0.500000,0.333333,0.001594,0.364583,0.343484,0.669861,25,1,0.000000,1.000000,0.000000,0.000000,0.142068
8,-5,7,8.500000,-4.500000,7.500000,82,planar,planar,0.100392,0.083999,0.000743,0.163293,0.829305,0.007402,0.992598,0.018437,2.375365,35.408656,0.398861,-33.033291,0.592074,4.109565,1.452359,3.517492,3,0.500000,0.333333,0.004185,0.414530,0.375168,0.728299,25,1,0.000000,1.000000,0.000000,0.000000,0.150442
8,-4,7,8.500000,-3.500000,7.500000,73,planar,planar,0.098377,0.081352,0.000565,0.173062,0.821190,0.005747,0.994253,0.016540,2.306929,9.020970,0.395104,-6.714041,0.514953,1.507054,1.379292,0.992100,4,0.666667,0.666667,0.001272,0.158989,0.587094,0.309939,23,1,0.000000,1.000000,0.000000,0.000000,0.003781
8,-3,7,8.500000,-2.500000,7.500000,31,planar,planar,0.072294,0.019861,0.000490,0.725269,0.267953,0.006778,0.993222,0.008894,2.194136,155.616606,0.255896,-153.422470,0.459738,9.280715,1.267647,8.820977,4,0.666667,0.333333,0.002871,0.748792,0.268821,1.094214,19,1,0.000000,1.000000,0.000000,0.000000,0.208906
8,-3,8,8.500000,-2.500000,8.500000,50,planar,planar,0.073565,0.035849,0.000646,0.512693,0.478523,0.008784,0.991216,0.011944,2.304945,109.831779,0.292527,-107.526834,0.668424,7.839850,1.467273,7.171426,3,0.500000,0.000000,0.015258,1.000000,0.178180,1.520598,19,1,0.000000,1.000000,0.000000,0.000000,0.246567
