vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
8,1,1,8.500000,1.500000,1.500000,43,planar,planar,0.054203,0.018965,0.000918,0.650116,0.332949,0.016935,0.983065,0.009808,2.354347,7.228565,0.245673,-4.874218,0.599463,1.886208,1.426154,1.286745,2,0.333333,0.000000,0.000829,0.666667,0.102671,1.134452,29,1,0.681535,0.601779,0.482119,0.000000,0.332832
8,1,4,8.500000,1.500000,4.500000,32,linear,linear,0.063285,0.007921,0.000269,0.874842,0.120904,0.004254,0.995746,0.005129,2.019330,129.530104,0.246360,-127.510774,0.467124,8.232211,1.411691,7.765087,2,0.333333,0.000000,0.730501,0.666667,0.021102,2.119510,29,3,0.878522,0.285194,0.516720,0.760197,0.855726
8,1,5,8.500000,1.500000,5.500000,51,planar,planar,0.090809,0.043386,0.007982,0.522231,0.389875,0.087894,0.912106,0.031564,2.799254,0.714460,0.351260,2.084794,0.579327,0.186359,1.544421,-0.392968,3,0.500000,0.000000,0.352919,1.000000,0.101902,1.976441,31,2,0.817507,0.381103,0.476393,0.338388,0.571951
8,2,5,8.500000,2.500000,5.500000,23,linear,linear,0.091007,0.014581,0.001512,0.839780,0.143604,0.016616,0.983384,0.012613,2.417031,38.854770,0.299029,-36.437740,0.808733,4.586755,1.785477,3.778022,3,0.500000,0.333333,0.142968,0.485714,0.159364,0.993959,30,3,0.860328,0.297990,0.464541,0.744366,0.684243
8,3,-4,8.500000,3.500000,-3.500000,113,planar,planar,0.125530,0.045964,0.002182,0.633837,0.348777,0.017386,0.982614,0.023265,2.633075,5.892610,0.384630,-3.259535,0.733099,2.008312,1.529946,1.275213,2,0.333333,0.000000,0.182320,0.666667,0.085540,1.379465,26,2,0.697713,0.692617,0.840988,0.229195,0.476174
8,3,-3,8.500000,3.500000,-2.500000,39,linear,linear,0.137219,0.001448,0.000035,0.989446,0.010300,0.000254,0.999746,0.001906,1.576464,61.058870,0.318503,-59.482405,0.452933,7.670696,0.893603,7.217763,3,0.500000,0.333333,0.004086,0.473795,0.150938,0.793357,35,2,0.534525,0.805454,0.857567,0.177238,0.350720
8,3,-2,8.500000,3.500000,-1.500000,46,linear,linear,0.086822,0.010554,0.000937,0.878438,0.110765,0.010797,0.989203,0.009506,2.334041,15.035531,0.267625,-12.701491,0.378983,2.843722,1.274618,2.464739,3,0.500000,0.333333,0.002497,0.532646,0.177299,0.855949,41,1,0.399382,0.872300,0.867922,0.000000,0.368994
8,3,-1,8.500000,3.500000,-0.500000,155,planar,planar,0.119687,0.078496,0.000064,0.344156,0.655306,0.000538,0.999462,0.008459,2.026505,22.303529,0.416237,-20.277025,0.280521,2.347809,1.050831,2.067288,4,0.666667,0.333333,0.001091,0.809524,0.400372,1.158616,38,1,0.210519,0.949461,0.409717,0.000000,0.251278
8,3,0,8.500000,3.500000,0.500000,115,planar,planar,0.079194,0.064416,0.000039,0.186610,0.812894,0.000497,0.999503,0.005854,1.992601,54.736140,0.357190,-52.743540,0.309287,3.882177,1.118136,3.572890,4,0.666667,0.333333,0.001743,0.748327,0.452949,1.092179,42,1,0.282570,0.901697,0.502222,0.000000,0.284013
8,3,1,8.500000,3.500000,1.500000,94,planar,planar,0.073908,0.057450,0.000882,0.222675,0.765389,0.011936,0.988064,0.015530,2.412295,44.297681,0.339098,-41.885386,0.584715,4.851043,1.500365,4.266328,4,0.666667,0.333333,0.018316,0.815514,0.427737,1.188459,41,1,0.411631,0.838807,0.493508,0.000000,0.294039
8,3,2,8.500000,3.500000,2.500000,44,planar,planar,0.117104,0.045483,0.001797,0.611605,0.373047,0.015348,0.984652,0.021233,2.553163,47.758542,0.387251,-45.205379,0.473179,3.766959,1.410349,3.293779,2,0.333333,0.000000,0.066066,0.666667,0.100525,1.222523,40,1,0.551030,0.718288,0.440839,0.000000,0.304846
8,3,4,8.500000,3.500000,4.500000,62,planar,planar,0.081141,0.060120,0.003605,0.259069,0.696506,0.044424,0.955576,0.026004,2.709868,2.536944,0.343776,0.172924,0.687767,0.615206,1.562773,-0.072561,1,0.166667,0.000000,0.021044,0.333333,0.070640,0.795076,35,2,0.777532,0.361300,0.426630,0.324432,0.315681
8,3,5,8.500000,3.500000,5.500000,19,linear,linear,0.130194,0.006185,0.001614,0.952492,0.035112,0.012396,0.987604,0.010913,2.340601,34.619231,0.310092,-32.278630,0.315440,4.061001,1.190012,3.745561,2,0.333333,0.000000,0.097019,0.666667,0.061001,1.264308,28,2,0.825147,0.404595,0.416169,0.316792,0.378919
8,4,-1,8.500000,4.500000,-0.500000,17,linear,linear,0.053619,0.001994,0.000011,0.962810,0.036982,0.000208,0.999792,0.001061,1.561164,409.119227,0.200142,-407.558063,0.317106,13.111284,1.017981,12.794178,3,0.500000,0.000000,0.000302,1.000000,0.102809,1.500408,34,1,0.114546,0.984637,0.315498,0.000000,0.274098
8,4,0,8.500000,4.500000,0.500000,38,linear,linear,0.062757,0.007581,0.000012,0.879195,0.120608,0.000197,0.999803,0.001806,1.830545,306.189484,0.242587,-304.358939,0.382632,10.512349,1.195579,10.129718,4,0.666667,0.333333,0.001291,0.865079,0.221016,1.219996,37,1,0.216814,0.937328,0.549510,0.000000,0.350593
8,4,1,8.500000,4.500000,1.500000,67,linear,linear,0.100687,0.015477,0.000587,0.846282,0.147887,0.005831,0.994169,0.009708,2.265084,155.461323,0.308051,-153.196238,0.582404,9.189275,1.481539,8.606871,4,0.666667,0.333333,0.013956,0.675214,0.226242,1.028242,37,1,0.347985,0.885021,0.522144,0.000000,0.321196
8,4,2,8.500000,4.500000,2.500000,40,planar,planar,0.048155,0.032518,0.001205,0.324717,0.650255,0.025028,0.974972,0.012358,2.433948,59.180495,0.259543,-56.746547,0.513067,6.049030,1.461708,5.535963,3,0.500000,0.000000,0.039145,1.000000,0.201851,1.552846,35,1,0.512388,0.780945,0.429344,0.000000,0.328740
9,-18,2,9.500000,-17.500000,2.500000,18,linear,linear,0.120726,0.000411,0.000000,0.996598,0.003401,0.000001,0.999999,0.000146,1.211707,126.771672,0.294745,-125.559965,0.393310,7.284530,0.811726,6.891220,1,0.166667,0.000000,0.385486,0.333333,0.019840,1.287072,5,2,0.995229,0.540642,0.337029,0.270661,0.227597
9,-18,3,9.500000,-17.500000,3.500000,20,linear,linear,0.156674,0.013916,0.000381,0.911179,0.086386,0.002435,0.997565,0.009404,2.092617,3.343604,0.362983,-1.250987,0.942547,1.014588,1.887426,0.072041,1,0.166667,0.000000,0.385486,0.333333,0.022831,1.287072,5,2,0.766705,0.776390,0.274158,0.161058,0.194789
9,-16,0,9.500000,-15.500000,0.500000,16,linear,linear,0.140451,0.000450,0.000000,0.996795,0.003205,0.000000,1.000000,0.000044,1.221860,10.361778,0.317799,-9.139918,0.317552,1.466589,0.967324,1.149038,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,3,2,0.955155,0.624017,0.736231,0.289864,0.176684
9,-13,5,9.500000,-12.500000,5.500000,24,planar,planar,0.119023,0.075958,0.000838,0.361822,0.631138,0.007040,0.992960,0.019640,2.333144,9.993185,0.400674,-7.660042,0.398923,1.795691,1.294514,1.396768,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,3,2,0.828406,0.738897,0.193862,0.148266,0.010249
9,-7,5,9.500000,-6.500000,5.500000,42,planar,planar,0.139444,0.100692,0.001439,0.277906,0.711773,0.010321,0.989679,0.027238,2.511816,1.038735,0.459492,1.473081,0.609522,0.056291,1.572697,-0.553231,1,0.166667,0.000000,0.730379,0.333333,0.019996,1.752679,21,2,0.499800,0.816138,0.896486,0.170172,0.458131
9,-7,6,9.500000,-6.500000,6.500000,55,planar,planar,0.111548,0.048340,0.001129,0.566643,0.423236,0.010121,0.989879,0.018259,2.455654,10.521922,0.382066,-8.066268,0.498593,1.641082,1.478370,1.142489,3,0.500000,0.000000,0.277296,1.000000,0.123531,1.874349,21,2,0.558407,0.773428,0.902536,0.188248,0.508239
9,-6,6,9.500000,-5.500000,6.500000,57,planar,planar,0.103925,0.061188,0.000445,0.411228,0.584493,0.004279,0.995721,0.014141,2.242147,0.188357,0.378203,2.053790,0.364604,0.610581,1.211642,0.245977,4,0.666667,0.666667,0.048283,0.109374,0.462168,0.318827,23,1,0.494047,0.836015,0.800655,0.000000,0.181608
9,-5,6,9.500000,-4.500000,6.500000,62,planar,planar,0.094290,0.078539,0.000482,0.167041,0.827844,0.005115,0.994885,0.015286,2.265166,6.057580,0.392039,-3.792414,0.368303,0.957592,1.262530,0.589289,4,0.666667,0.666667,0.004493,0.099756,0.588218,0.249130,26,1,0.395425,0.885474,0.683143,0.000000,0.164249
9,-4,6,9.500000,-3.500000,6.500000,68,planar,planar,0.097094,0.074661,0.000938,0.231052,0.759287,0.009661,0.990339,0.018945,2.424410,22.620528,0.382737,-20.196118,0.414913,2.847437,1.250227,2.432523,4,0.666667,0.666667,0.003981,0.032173,0.557874,0.174097,27,1,0.282139,0.926267,0.541840,0.000000,0.105013
9,-3,6,9.500000,-2.500000,6.500000,64,planar,planar,0.108422,0.086414,0.000950,0.202983,0.788254,0.008763,0.991237,0.020725,2.428079,40.656580,0.413800,-38.228501,0.487005,4.641028,1.399584,4.154023,4,0.666667,0.666667,0.015730,0.169014,0.563854,0.340484,27,1,0.270103,0.953783,0.346046,0.000000,0.019289
9,-2,6,9.500000,-1.500000,6.500000,74,planar,planar,0.094875,0.069744,0.000560,0.264885,0.729209,0.005905,0.994095,0.015477,2.302965,116.157041,0.371738,-113.854075,0.528863,7.713207,1.322274,7.184344,2,0.333333,0.000000,0.005576,0.666667,0.149845,1.140861,26,1,0.209030,0.940774,0.307796,0.000000,0.247335
9,-1,7,9.500000,-0.500000,7.500000,79,planar,planar,0.089839,0.069222,0.000678,0.229490,0.762966,0.007544,0.992456,0.016153,2.348588,105.357865,0.368940,-103.009277,0.538361,7.566800,1.398535,7.028439,2,0.333333,0.000000,0.005269,0.666667,0.153788,1.140446,23,1,0.296922,0.895675,0.573868,0.000000,0.350694
9,0,1,9.500000,0.500000,1.500000,37,linear,linear,0.093261,0.017402,0.001411,0.813410,0.171464,0.015126,0.984874,0.013180,2.452113,19.706651,0.291191,-17.254538,0.504613,2.671746,1.405972,2.167133,1,0.166667,0.000000,0.004537,0.333333,0.041625,0.772791,24,2,0.787634,0.498500,0.526714,0.298510,0.302194
9,0,3,9.500000,0.500000,3.500000,45,linear,linear,0.116998,0.010016,0.000202,0.914392,0.083885,0.001723,0.998277,0.006182,2.022549,27.849421,0.326475,-25.826873,0.458596,2.841336,1.348121,2.382740,1,0.166667,0.000000,0.014104,0.333333,0.036504,0.785707,25,4,0.884607,0.250190,0.444380,0.777866,0.676620
9,0,4,9.500000,0.500000,4.500000,20,planar,planar,0.017614,0.009165,0.000126,0.479676,0.513181,0.007142,0.992858,0.002728,1.861662,233.771286,0.156329,-231.909624,0.330062,10.443169,1.277496,10.113107,2,0.333333,0.333333,0.060300,0.158470,0.213333,0.522389,23,4,0.914851,0.283362,0.546360,0.777608,0.661375
9,0,5,9.500000,0.500000,5.500000,16,linear,linear,0.118742,0.007067,0.000170,0.940481,0.058084,0.001435,0.998565,0.005229,1.887451,21.562509,0.322092,-19.675057,0.355894,3.440728,1.309915,3.084834,1,0.166667,0.000000,0.106496,0.333333,0.031718,0.910437,30,1,0.752155,0.511908,0.520183,0.000000,0.314294
9,0,7,9.500000,0.500000,7.500000,79,planar,planar,0.115001,0.058864,0.001916,0.488142,0.495201,0.016658,0.983342,0.023494,2.598384,36.949981,0.394789,-34.351597,0.567540,4.237565,1.469551,3.670025,2,0.333333,0.000000,0.012829,0.666667,0.120543,1.150653,21,1,0.553873,0.708863,0.469478,0.000000,0.294262
9,2,-5,9.500000,2.500000,-4.500000,16,linear,linear,0.125555,0.008704,0.000321,0.930680,0.066764,0.002557,0.997443,0.007053,1.998799,176.672837,0.322872,-174.674039,0.480325,9.432475,1.286971,8.952151,1,0.166667,0.000000,0.728389,0.333333,0.009772,1.749992,17,2,0.586743,0.785319,0.723986,0.189137,0.429583
9,2,-4,9.500000,2.500000,-3.500000,122,planar,planar,0.126842,0.081796,0.000070,0.355135,0.644312,0.000553,0.999447,0.008996,2.028900,5.656946,0.426952,-3.628046,0.353515,0.731131,1.201993,0.377615,2,0.333333,0.000000,0.365129,0.666667,0.089461,1.626258,24,1,0.516333,0.789200,0.698436,0.000000,0.533939
9,2,-2,9.500000,2.500000,-1.500000,62,planar,planar,0.066687,0.034828,0.000230,0.477746,0.518802,0.003453,0.996547,0.008117,2.109887,54.245481,0.294720,-52.135595,0.334768,4.906448,1.180580,4.571679,3,0.500000,0.000000,0.001583,1.000000,0.188355,1.502137,35,1,0.314170,0.913162,0.723779,0.000000,0.434201
9,2,-1,9.500000,2.500000,-0.500000,72,planar,planar,0.076472,0.042252,0.000076,0.447485,0.551519,0.000996,0.999004,0.006266,2.006461,118.690795,0.323702,-116.684334,0.441660,6.290137,1.318520,5.848478,4,0.666667,0.333333,0.000196,0.686610,0.365800,1.022202,36,1,0.335044,0.884104,0.497289,0.000000,0.288596
9,2,0,9.500000,2.500000,0.500000,55,planar,planar,0.076899,0.025963,0.000038,0.662374,0.337128,0.000498,0.999502,0.004244,1.950831,182.200493,0.299964,-180.249662,0.377284,7.911162,1.246215,7.533877,4,0.666667,0.333333,0.080046,0.769697,0.270432,1.221396,37,1,0.356507,0.856854,0.444955,0.000000,0.300006
9,2,1,9.500000,2.500000,1.500000,38,planar,planar,0.075116,0.037917,0.008689,0.495217,0.389111,0.115672,0.884328,0.029141,2.782745,9.387290,0.298535,-6.604545,0.585936,1.894782,1.329006,1.308847,3,0.500000,0.000000,0.290491,1.000000,0.109740,1.892163,35,1,0.420564,0.804790,0.499501,0.000000,0.491136
9,2,4,9.500000,2.500000,4.500000,15,planar,planar,0.152740,0.038564,0.000522,0.747517,0.249065,0.003418,0.996582,0.014542,2.157128,16.214428,0.347758,-14.057300,0.432806,2.603467,1.246775,2.170661,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,25,4,0.828943,0.384840,0.483988,0.679307,0.519325
9,3,-2,9.500000,3.500000,-1.500000,23,planar,planar,0.015043,0.013487,0.000015,0.103424,0.895555,0.001022,0.998978,0.001461,1.801870,263.739578,0.161047,-261.937708,0.221351,11.796341,1.141468,11.574990,3,0.500000,0.000000,0.002585,1.000000,0.255570,1.503490,34,1,0.273391,0.929483,0.660845,0.000000,0.416349
9,3,-1,9.500000,3.500000,-0.500000,61,planar,planar,0.072075,0.026294,0.000035,0.635182,0.364330,0.000488,0.999512,0.004055,1.951151,188.228036,0.292742,-186.276885,0.411743,8.075203,1.266786,7.663460,4,0.666667,0.333333,0.000578,0.846667,0.302924,1.198780,34,1,0.260014,0.920703,0.555407,0.000000,0.339454
9,3,0,9.500000,3.500000,0.500000,77,planar,planar,0.074317,0.041513,0.000036,0.441405,0.558109,0.000486,0.999514,0.004811,1.972090,124.797633,0.320088,-122.825543,0.372280,6.229515,1.228785,5.857235,4,0.666667,0.333333,0.003575,0.694236,0.366861,1.035152,35,1,0.278673,0.902060,0.472228,0.000000,0.278434
9,3,1,9.500000,3.500000,1.500000,72,planar,planar,0.071754,0.051604,0.001166,0.280825,0.702924,0.016251,0.983749,0.016284,2.470779,49.478123,0.327257,-47.007344,0.585047,5.692402,1.551119,5.107355,3,0.500000,0.000000,0.091637,1.000000,0.200143,1.623710,33,1,0.371065,0.844459,0.455257,0.000000,0.350680
10,-17,2,10.500000,-16.500000,2.500000,15,linear,linear,0.079254,0.000252,0.000000,0.996822,0.003177,0.000000,1.000000,0.000089,1.109503,119.832305,0.236680,-118.722802,0.322071,8.810488,0.819348,8.488416,1,0.166667,0.000000,0.000043,0.333333,0.032271,0.766724,5,2,0.948767,0.632457,0.339230,0.240369,0.069217
10,-17,3,10.500000,-16.500000,3.500000,18,linear,linear,0.114697,0.000128,0.000000,0.998885,0.001114,0.000001,0.999999,0.000100,1.043391,48.130318,0.286557,-47.086927,0.358388,5.499339,0.719311,5.140950,1,0.166667,0.000000,0.000043,0.333333,0.032148,0.766724,4,2,0.997277,0.530711,0.358837,0.283965,0.104025
10,-12,5,10.500000,-11.500000,5.500000,17,linear,linear,0.127091,0.000789,0.000000,0.993794,0.006202,0.000004,0.999996,0.000367,1.349299,1.059489,0.308547,0.289810,0.351672,0.124797,1.058566,-0.226876,1,0.166667,0.000000,0.003668,0.333333,0.032334,0.771618,5,2,0.972526,0.597269,0.230154,0.205597,0.080063
10,-11,5,10.500000,-10.500000,5.500000,24,linear,linear,0.182884,0.001612,0.000001,0.991188,0.008804,0.000008,0.999992,0.000752,1.545883,51.630867,0.380360,-50.084984,0.373911,4.299734,1.094100,3.925823,2,0.333333,0.000000,0.113052,0.666667,0.057843,1.285954,8,2,0.762971,0.657872,0.390267,0.227408,0.195257
10,-6,5,10.500000,-5.500000,5.500000,39,planar,planar,0.143049,0.062579,0.001713,0.562533,0.425493,0.011974,0.988026,0.024843,2.541821,2.528064,0.417934,0.013757,0.555326,0.278787,1.448594,-0.276539,1,0.166667,0.000000,0.678347,0.333333,0.018351,1.682436,19,1,0.541437,0.813020,0.744413,0.000000,0.446733
10,-6,6,10.500000,-5.500000,6.500000,45,planar,planar,0.100828,0.049709,0.002616,0.506993,0.467060,0.025946,0.974054,0.023581,2.634052,27.216876,0.350270,-24.582824,0.423771,2.989501,1.316615,2.565730,3,0.500000,0.000000,0.276487,1.000000,0.128235,1.873257,19,2,0.609889,0.765061,0.811929,0.197424,0.505978
10,-5,6,10.500000,-4.500000,6.500000,56,planar,planar,0.108188,0.072479,0.000932,0.330066,0.661320,0.008613,0.991387,0.019405,2.415678,7.743132,0.397600,-5.327455,0.400690,1.434890,1.253656,1.034200,4,0.666667,0.666667,0.025351,0.186503,0.504767,0.372710,24,1,0.469675,0.836280,0.863596,0.000000,0.193471
10,-4,6,10.500000,-3.500000,6.500000,57,planar,planar,0.114478,0.049876,0.000187,0.564318,0.434052,0.001630,0.998370,0.010213,2.091577,0.015606,0.382230,2.075971,0.230736,0.870312,1.176176,0.639576,4,0.666667,0.666667,0.021988,0.059965,0.411784,0.228978,26,1,0.369510,0.889455,0.809163,0.000000,0.191617
10,-3,6,10.500000,-2.500000,6.500000,52,planar,planar,0.098405,0.096179,0.001045,0.022623,0.966754,0.010623,0.989377,0.021468,2.442847,5.228600,0.407471,-2.785753,0.596542,1.004723,1.529490,0.408181,4,0.666667,0.666667,0.008058,0.084704,0.644545,0.237386,26,1,0.293576,0.921395,0.760104,0.000000,0.159159
10,-2,6,10.500000,-1.500000,6.500000,64,planar,planar,0.101185,0.076604,0.001376,0.242930,0.743472,0.013598,0.986402,0.022012,2.516496,20.995120,0.397157,-18.478624,0.449301,2.355427,1.331816,1.906126,4,0.666667,0.666667,0.005318,0.071038,0.549394,0.218654,26,1,0.302224,0.901417,0.626420,0.000000,0.149965
10,-1,0,10.500000,-0.500000,0.500000,17,linear,linear,0.058876,0.000866,0.000000,0.985283,0.014716,0.000000,1.000000,0.000085,1.362385,216.873736,0.205822,-215.511351,0.181766,9.669319,1.075264,9.487553,2,0.333333,0.000000,0.149490,0.666667,0.056066,1.335144,18,2,0.762374,0.552662,0.576408,0.278512,0.394138
10,-1,1,10.500000,-0.500000,1.500000,18,linear,linear,0.307787,0.007566,0.000374,0.975419,0.023366,0.001214,0.998786,0.009547,2.032516,0.835837,0.487160,1.196679,0.474710,0.024641,1.326596,-0.450069,2,0.333333,0.333333,0.624341,0.141243,0.045675,1.264895,17,4,0.901688,0.425746,0.577910,0.684157,0.663676
10,-1,2,10.500000,-0.500000,2.500000,42,linear,linear,0.178747,0.008135,0.000418,0.954488,0.043176,0.002336,0.997664,0.008468,2.127652,2.989733,0.375090,-0.862081,0.473621,0.762632,1.350001,0.289011,1,0.166667,0.000000,0.950006,0.333333,0.001729,2.049174,17,3,0.925262,0.262711,0.536900,0.795151,0.796241
10,-1,6,10.500000,-0.500000,6.500000,52,planar,planar,0.084103,0.040828,0.001322,0.514552,0.469728,0.015720,0.984280,0.016558,2.484975,49.998768,0.331863,-47.513794,0.682974,5.306664,1.649784,4.623689,2,0.333333,0.000000,0.029394,0.666667,0.115632,1.173015,22,1,0.388169,0.866378,0.526735,0.000000,0.328973
10,1,-5,10.500000,1.500000,-4.500000,33,linear,linear,0.080503,0.018373,0.000061,0.771772,0.227471,0.000757,0.999243,0.004484,1.933169,37.287204,0.284798,-35.354035,0.261633,4.179518,1.170520,3.917884,2,0.333333,0.000000,0.001957,0.666667,0.091047,1.135975,12,1,0.486531,0.894390,0.839495,0.000000,0.331442
10,1,-4,10.500000,1.500000,-3.500000,52,planar,planar,0.064771,0.057223,0.000098,0.116531,0.881953,0.001515,0.998485,0.007138,2.017430,74.493007,0.322371,-72.475577,0.369978,5.139624,1.193142,4.769646,3,0.500000,0.000000,0.001335,1.000000,0.253415,1.501802,19,1,0.399381,0.920792,0.893356,0.000000,0.394622
10,1,-2,10.500000,1.500000,-1.500000,33,linear,linear,0.076547,0.016532,0.000229,0.784021,0.212992,0.002987,0.997013,0.006614,2.052015,173.668383,0.278631,-171.616369,0.403099,8.395571,1.244765,7.992471,3,0.500000,0.000000,0.000704,1.000000,0.133941,1.500950,29,1,0.309370,0.944487,0.966896,0.000000,0.434130
10,1,-1,10.500000,1.500000,-0.500000,27,linear,linear,0.088227,0.008870,0.000026,0.899460,0.100242,0.000298,0.999702,0.002741,1.842256,287.525243,0.279471,-285.682987,0.351744,10.155551,1.159619,9.803806,3,0.500000,0.000000,0.000514,1.000000,0.114081,1.500694,33,1,0.393997,0.840311,0.568633,0.000000,0.380119
10,2,-4,10.500000,2.500000,-3.500000,25,linear,linear,0.052091,0.012649,0.000059,0.757176,0.241682,0.001142,0.998858,0.003397,1.885494,247.703058,0.229511,-245.817564,0.478227,9.875806,1.255746,9.397579,2,0.333333,0.000000,0.001479,0.666667,0.092756,1.135330,19,1,0.396755,0.921533,0.879517,0.000000,0.375153
10,2,-2,10.500000,2.500000,-1.500000,55,planar,planar,0.055734,0.043700,0.000045,0.215914,0.783280,0.000806,0.999194,0.004782,1.966558,108.360575,0.292387,-106.394017,0.269441,6.052332,1.044868,5.782891,3,0.500000,0.000000,0.000297,1.000000,0.236114,1.500401,29,1,0.151369,0.978211,0.945234,0.000000,0.428480
10,2,-1,10.500000,2.500000,-0.500000,89,planar,planar,0.085592,0.077561,0.000038,0.093833,0.905723,0.000444,0.999556,0.006321,1.989754,59.364661,0.379687,-57.374907,0.368967,4.063796,1.188720,3.694829,4,0.666667,0.333333,0.000098,0.766454,0.484877,1.109899,33,1,0.324448,0.892303,0.517033,0.000000,0.287277
10,2,0,10.500000,2.500000,0.500000,102,planar,planar,0.102490,0.085309,0.000057,0.167639,0.831810,0.000551,0.999449,0.007906,2.012317,25.391148,0.407773,-23.378831,0.400157,2.508354,1.246600,2.108197,3,0.500000,0.333333,0.000540,0.478495,0.378251,0.793740,32,1,0.343390,0.883450,0.453517,0.000000,0.214059
10,2,1,10.500000,2.500000,1.500000,35,linear,linear,0.111127,0.023381,0.002728,0.789606,0.185848,0.024546,0.975454,0.019208,2.605182,9.959326,0.320526,-7.354144,0.714555,2.141674,1.625891,1.427119,2,0.333333,0.000000,0.146771,0.666667,0.072301,1.331474,28,1,0.483208,0.778492,0.406748,0.000000,0.331945
10,2,3,10.500000,2.500000,3.500000,36,planar,planar,0.143974,0.079853,0.001253,0.445364,0.545936,0.008700,0.991300,0.024329,2.466323,3.088567,0.437203,-0.622244,0.445336,0.332380,1.343765,-0.112957,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,21,2,0.810903,0.479519,0.370680,0.273033,0.153776
11,-14,2,11.500000,-13.500000,2.500000,30,planar,planar,0.061978,0.044615,0.000305,0.280149,0.714929,0.004922,0.995078,0.009449,2.122759,4.658389,0.310788,-2.535630,0.663707,1.196975,1.663707,0.533268,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,1,1,0.000000,1.000000,0.000000,0.000000,0.008889
11,-11,5,11.500000,-10.500000,5.500000,17,planar,planar,0.088829,0.058811,0.001536,0.337927,0.644780,0.017293,0.982707,0.020021,2.426210,0.640851,0.321108,1.785359,0.471208,0.303807,1.123415,-0.167401,2,0.333333,0.000000,0.112336,0.666667,0.124178,1.284988,7,2,0.999227,0.516367,0.203226,0.213684,0.223687
11,-10,5,11.500000,-9.500000,5.500000,26,planar,planar,0.132435,0.059641,0.000336,0.549660,0.447806,0.002535,0.997465,0.013841,2.141674,4.068096,0.420746,-1.926422,0.584229,0.596077,1.551755,0.011849,1,0.166667,0.000000,0.002237,0.333333,0.058553,0.769686,8,2,0.997220,0.531028,0.189606,0.203954,0.099821
11,-5,6,11.500000,-4.500000,6.500000,24,planar,planar,0.047351,0.032764,0.000330,0.308061,0.684965,0.006974,0.993026,0.008002,2.106372,120.463710,0.262042,-118.357338,0.371526,7.891492,1.349460,7.519966,2,0.333333,0.000000,0.014607,0.666667,0.143221,1.153052,18,2,0.723449,0.799238,0.921704,0.203705,0.371270
11,-4,6,11.500000,-3.500000,6.500000,51,planar,planar,0.102317,0.051363,0.000324,0.498003,0.498828,0.003169,0.996831,0.011944,2.172620,39.676044,0.374106,-37.503425,0.406677,3.843075,1.380859,3.436398,3,0.500000,0.333333,0.012663,0.427861,0.282457,0.754409,19,1,0.589863,0.857842,0.909632,0.000000,0.295983
11,-3,6,11.500000,-2.500000,6.500000,43,planar,planar,0.083218,0.076056,0.000463,0.086059,0.908375,0.005566,0.994434,0.014312,2.238402,9.272782,0.383869,-7.034380,0.692237,1.566842,1.678122,0.874605,4,0.666667,0.666667,0.005820,0.037879,0.622023,0.182857,19,1,0.467587,0.900444,0.907409,0.000000,0.128041
11,-2,1,11.500000,-1.500000,1.500000,21,linear,linear,0.139818,0.014347,0.003666,0.897384,0.076397,0.026218,0.973782,0.019446,2.584205,8.033497,0.348161,-5.449292,0.549301,1.499897,1.431428,0.950596,1,0.166667,0.000000,0.516765,0.333333,0.017297,1.464299,13,4,0.931167,0.331141,0.629761,0.755049,0.809324
11,-2,6,11.500000,-1.500000,6.500000,48,planar,planar,0.107078,0.075455,0.000487,0.295327,0.700122,0.004551,0.995449,0.015791,2.257299,0.269868,0.400724,1.987432,0.385885,0.458376,1.270567,0.072491,4,0.666667,0.666667,0.008577,0.269606,0.531063,0.441479,19,1,0.380912,0.884883,0.721753,0.000000,0.174906
11,-1,0,11.500000,-0.500000,0.500000,16,linear,linear,0.057067,0.003288,0.000000,0.942376,0.057624,0.000000,1.000000,0.000097,1.640249,90.183031,0.222061,-88.542782,0.337882,7.037659,1.274395,6.699777,1,0.166667,0.000000,0.000302,0.333333,0.035506,0.767074,21,1,0.594185,0.707609,0.650521,0.000000,0.290932
11,-1,6,11.500000,-0.500000,6.500000,27,planar,planar,0.044534,0.021202,0.000526,0.523903,0.464284,0.011813,0.988187,0.007920,2.193370,6.394764,0.237141,-4.201394,0.532064,0.773974,1.376439,0.241909,2,0.333333,0.000000,0.030855,0.666667,0.115072,1.174988,15,1,0.358160,0.898936,0.599595,0.000000,0.318062
