vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
1,-6,5,1.200000,-4.400000,4.400000,75,corner_like,0.041808,0.026231,0.007342,0.372569,0.451823,0.175608,0.824392,0.020043,2.782438,8.025640,0.257828,-5.243203,0.576011,1.909045,1.479972,1.333034
1,-5,-2,1.200000,-3.600000,-1.200000,214,planar,0.052326,0.050386,0.000024,0.037086,0.962447,0.000467,0.999533,0.004009,1.976361,76.001595,0.300221,-74.025234,0.319388,4.608968,1.050581,4.289580
1,-5,5,1.200000,-3.600000,4.400000,29,planar,0.021319,0.007153,0.002309,0.664463,0.227232,0.108305,0.891695,0.007061,2.443082,48.342190,0.157294,-45.899108,0.385253,4.977257,1.349258,4.592005
1,-4,-2,1.200000,-2.800000,-1.200000,382,planar,0.055295,0.051851,0.000025,0.062287,0.937257,0.000456,0.999544,0.004166,1.982716,78.282738,0.305492,-76.300022,0.292108,4.691976,1.005535,4.399867
1,-3,-2,1.200000,-2.000000,-1.200000,734,planar,0.053140,0.051043,0.000023,0.039459,0.960101,0.000440,0.999560,0.003987,1.982450,80.819388,0.301868,-78.836937,0.289521,4.788677,0.998216,4.499157
1,-2,-2,1.200000,-1.200000,-1.200000,1077,planar,0.063690,0.029281,0.000054,0.540260,0.458886,0.000854,0.999146,0.004664,2.001261,84.647109,0.282794,-82.645849,0.328415,4.993885,1.066520,4.665469
1,-1,-2,1.200000,-0.400000,-1.200000,722,planar,0.085602,0.022571,0.004216,0.736333,0.214416,0.049251,0.950749,0.020121,2.750494,14.906442,0.325689,-12.155947,0.425160,2.141115,1.406904,1.715954
1,0,-2,1.200000,0.400000,-1.200000,405,linear,0.066980,0.012074,0.003687,0.819732,0.125221,0.055047,0.944953,0.014393,2.688796,20.318332,0.246393,-17.629536,0.536267,2.975530,1.347373,2.439263
1,1,-2,1.200000,1.200000,-1.200000,1031,planar,0.064351,0.028325,0.000075,0.559844,0.438986,0.001170,0.998830,0.005158,2.018646,94.818035,0.281650,-92.799389,0.321656,5.412292,1.043400,5.090636
1,2,-2,1.200000,2.000000,-1.200000,730,planar,0.055708,0.050869,0.000033,0.086880,0.912529,0.000591,0.999409,0.004534,1.992205,100.676835,0.305260,-98.684630,0.282204,5.473798,0.984217,5.191594
1,3,-2,1.200000,2.800000,-1.200000,376,planar,0.053616,0.051994,0.000018,0.030242,0.969417,0.000341,0.999659,0.003707,1.975498,107.526689,0.303940,-105.551191,0.280158,5.639933,0.960901,5.359776
1,4,-2,1.200000,3.600000,-1.200000,210,planar,0.056533,0.051600,0.000012,0.087261,0.912529,0.000210,0.999790,0.003258,1.965916,112.921864,0.306289,-110.955948,0.345389,5.782784,1.066940,5.437395
1,5,-2,1.200000,4.400000,-1.200000,125,planar,0.056521,0.045964,0.000020,0.186786,0.812852,0.000362,0.999638,0.003761,1.965545,118.324929,0.298969,-116.359384,0.292462,5.971542,1.006583,5.679080
1,5,4,1.200000,4.400000,3.600000,22,linear,0.063209,0.000997,0.000517,0.984233,0.007585,0.008182,0.991818,0.003194,1.741519,103.253610,0.223741,-101.512091,0.325751,7.667559,1.205526,7.341808
1,5,5,1.200000,4.400000,4.400000,25,planar,0.036615,0.014832,0.001084,0.594930,0.375474,0.029596,0.970404,0.008380,2.333107,66.133988,0.209606,-63.800881,0.388206,6.542260,1.276801,6.154054
1,6,-2,1.200000,5.200000,-1.200000,93,planar,0.064942,0.043793,0.000023,0.325661,0.673985,0.000354,0.999646,0.004030,1.963661,123.456258,0.320088,-121.492597,0.172471,6.131405,0.986434,5.958933
1,6,4,1.200000,5.200000,3.600000,27,linear,0.044048,0.007518,0.000780,0.829314,0.152972,0.017714,0.982286,0.006369,2.213551,89.841414,0.206389,-87.627863,0.501429,7.235088,1.369831,6.733658
1,7,-2,1.200000,6.000000,-1.200000,46,linear,0.065263,0.000812,0.000001,0.987556,0.012425,0.000019,0.999981,0.000407,1.403162,127.571694,0.222270,-126.168532,0.363352,6.559547,0.889462,6.196195
1,8,-2,1.200000,6.800000,-1.200000,39,linear,0.059393,0.000892,0.000001,0.984984,0.015004,0.000012,0.999988,0.000335,1.418241,143.442659,0.212611,-142.024418,0.335211,6.653633,0.928797,6.318422
1,9,-2,1.200000,7.600000,-1.200000,36,linear,0.066062,0.001741,0.000001,0.973646,0.026347,0.000008,0.999992,0.000391,1.575760,137.195655,0.226558,-135.619894,0.364372,6.490520,0.982634,6.126148
1,10,-2,1.200000,8.400000,-1.200000,29,linear,0.064367,0.004841,0.000000,0.924790,0.075205,0.000005,0.999995,0.000455,1.751256,110.501414,0.234265,-108.750158,0.315643,6.588590,1.069961,6.272947
1,10,10,1.200000,8.400000,8.400000,58,planar,0.058330,0.035947,0.000102,0.383722,0.614536,0.001742,0.998258,0.005973,2.013002,3.192445,0.293210,-1.179443,0.227586,0.365777,1.155633,0.138191
1,11,10,1.200000,9.200000,8.400000,51,planar,0.065856,0.049236,0.000106,0.252362,0.746022,0.001616,0.998384,0.007014,2.020909,4.753566,0.328320,-2.732657,0.165753,0.456938,1.074018,0.291184
1,13,10,1.200000,10.800000,8.400000,38,planar,0.088896,0.054245,0.000342,0.389794,0.606358,0.003849,0.996151,0.011816,2.167114,4.184642,0.367476,-2.017529,0.421362,0.514211,1.417436,0.092849
1,14,4,1.200000,11.600000,3.600000,30,planar,0.054288,0.015844,0.000111,0.708151,0.289809,0.002040,0.997960,0.004567,1.954837,10.647464,0.241907,-8.692627,0.315887,1.774933,1.151966,1.459046
1,14,8,1.200000,11.600000,6.800000,22,planar,0.045565,0.011540,0.000286,0.746729,0.246990,0.006281,0.993719,0.005319,2.024862,19.972533,0.217320,-17.947671,0.357524,2.241924,1.186692,1.884400
1,18,-2,1.200000,14.800000,-1.200000,20,planar,0.032420,0.020034,0.000301,0.382045,0.608664,0.009291,0.990709,0.005805,2.046328,89.272740,0.220339,-87.226412,0.370645,6.183930,1.369169,5.813286
