vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-7,12,10,-5.200000,10.000000,8.400000,21,linear,0.065715,0.000343,0.000002,0.994777,0.005200,0.000024,0.999976,0.000327,1.182957,6.768015,0.213615,-5.585058,0.444116,1.557306,0.885060,1.113191
-7,14,4,-5.200000,11.600000,3.600000,35,planar,0.059690,0.019231,0.001074,0.677810,0.304197,0.017993,0.982007,0.010723,2.381879,7.017164,0.264318,-4.635285,1.029997,1.452221,2.029997,0.422224
-7,15,8,-5.200000,12.400000,6.800000,22,planar,0.063073,0.016185,0.000459,0.743388,0.249342,0.007270,0.992730,0.007764,2.138742,81.447395,0.260548,-79.308653,0.759789,6.518034,1.759789,5.758245
-6,-12,8,-4.400000,-9.200000,6.800000,37,planar,0.049021,0.017393,0.000085,0.645182,0.353090,0.001728,0.998272,0.004164,1.949568,104.902121,0.239285,-102.952552,0.462004,6.220322,1.461892,5.758319
-6,-11,-3,-4.400000,-8.400000,-2.000000,20,linear,0.063576,0.002774,0.000000,0.956370,0.043627,0.000003,0.999997,0.000321,1.633733,85.737490,0.220100,-84.103757,0.464783,6.159713,1.209499,5.694930
-6,-10,4,-4.400000,-7.600000,3.600000,34,planar,0.071373,0.039221,0.001516,0.450468,0.528296,0.021236,0.978764,0.016189,2.488404,28.824132,0.297750,-26.335727,0.671987,4.873888,1.543974,4.201901
-6,-10,10,-4.400000,-7.600000,8.400000,38,planar,0.079602,0.041778,0.008250,0.475164,0.421193,0.103643,0.896357,0.030161,2.780950,0.244013,0.325801,2.536938,0.807306,0.465274,1.763254,-0.342031
-6,-9,-3,-4.400000,-6.800000,-2.000000,24,linear,0.059221,0.002512,0.000000,0.957587,0.042407,0.000006,0.999994,0.000379,1.628210,120.728940,0.213745,-119.100730,0.444539,8.679244,1.133271,8.234705
-6,-9,10,-4.400000,-6.800000,8.400000,23,linear,0.062525,0.000701,0.000003,0.988794,0.011150,0.000055,0.999945,0.000533,1.338828,32.943385,0.212755,-31.604557,0.399321,5.015208,1.062779,4.615888
-6,-8,-3,-4.400000,-6.000000,-2.000000,38,linear,0.069282,0.001844,0.000001,0.973382,0.026607,0.000011,0.999989,0.000459,1.591899,77.485728,0.231024,-75.893830,0.518668,5.224241,1.220690,4.705573
-6,-7,-3,-4.400000,-5.200000,-2.000000,46,linear,0.079552,0.000843,0.000002,0.989398,0.010580,0.000021,0.999979,0.000486,1.415352,67.026027,0.244602,-65.610675,0.402335,6.182829,1.062878,5.780493
-6,-6,-3,-4.400000,-4.400000,-2.000000,52,linear,0.086427,0.000748,0.000002,0.991344,0.008629,0.000027,0.999973,0.000533,1.391569,60.251896,0.254893,-58.860327,0.372101,5.644697,1.052062,5.272596
-6,-5,-3,-4.400000,-3.600000,-2.000000,70,planar,0.088982,0.025125,0.000055,0.717638,0.281743,0.000619,0.999381,0.004975,1.974207,55.681696,0.302188,-53.707490,0.693653,4.449709,1.611608,3.756056
-6,-4,-3,-4.400000,-2.800000,-2.000000,51,planar,0.054868,0.024147,0.000069,0.559901,0.438844,0.001256,0.998744,0.004502,1.967438,52.457894,0.251558,-50.490456,0.428854,4.570483,1.239310,4.141629
-6,4,-3,-4.400000,3.600000,-2.000000,53,planar,0.059156,0.019998,0.000052,0.661952,0.337177,0.000871,0.999129,0.003935,1.947295,31.303237,0.275326,-29.355941,0.572323,3.119425,1.559037,2.547103
-6,5,-3,-4.400000,4.400000,-2.000000,50,linear,0.107951,0.021571,0.000036,0.800178,0.199492,0.000331,0.999669,0.004364,1.941364,31.684006,0.352395,-29.742642,0.544523,2.712896,1.532095,2.168373
-6,6,-3,-4.400000,5.200000,-2.000000,42,linear,0.135662,0.017473,0.000040,0.871202,0.128502,0.000297,0.999703,0.004569,1.930146,29.327648,0.385915,-27.397502,0.655913,2.615490,1.655913,1.959577
-6,7,-3,-4.400000,6.000000,-2.000000,20,linear,0.019906,0.000779,0.000000,0.960880,0.039117,0.000003,0.999997,0.000102,1.320536,88.487123,0.125912,-87.166588,0.336226,8.936817,1.053766,8.600591
-6,8,-3,-4.400000,6.800000,-2.000000,33,linear,0.057993,0.001976,0.000001,0.965934,0.034056,0.000009,0.999991,0.000392,1.597581,33.636912,0.210300,-32.039331,0.493127,5.754133,1.289714,5.261006
-6,9,-3,-4.400000,7.600000,-2.000000,28,linear,0.078844,0.006564,0.000001,0.916745,0.083248,0.000006,0.999994,0.000638,1.789497,38.772775,0.255912,-36.983278,0.511037,4.141072,1.188605,3.630035
