vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus
-6,8,8,-5.500000,8.500000,8.500000,26,planar,0.177675,0.049223,0.000835,0.722958,0.272342,0.004700,0.995300,0.019402,2.336129,8.194886,0.421739,-5.858757,0.621671,1.640823,1.451419,1.019152,4,0.666667,0.666667,0.059541,0.105653,0.329397,0.329931
-6,9,8,-5.500000,9.500000,8.500000,38,planar,0.127057,0.052584,0.000454,0.586143,0.410286,0.003571,0.996429,0.014473,2.225494,10.213344,0.407252,-7.987851,0.357014,1.589184,1.286725,1.232170,4,0.666667,0.666667,0.046343,0.130374,0.391277,0.339307
-6,10,8,-5.500000,10.500000,8.500000,17,planar,0.127407,0.065856,0.003054,0.483106,0.492923,0.023971,0.976029,0.029482,2.569963,5.250579,0.358871,-2.680616,0.660708,1.179844,1.514201,0.519136,3,0.500000,0.333333,0.061053,0.347826,0.264177,0.731696
-6,11,3,-5.500000,11.500000,3.500000,33,linear,0.075782,0.015981,0.000990,0.789114,0.197827,0.013058,0.986942,0.010622,2.351976,0.261582,0.276350,2.090394,0.467530,0.520317,1.467038,0.052787,2,0.333333,0.333333,0.047346,0.114155,0.150525,0.456155
-6,12,6,-5.500000,12.500000,6.500000,24,linear,0.091314,0.009400,0.000114,0.897057,0.101698,0.001245,0.998755,0.004604,1.911995,137.108933,0.277525,-135.196938,0.493866,8.673249,1.295273,8.179382,2,0.333333,0.333333,0.009091,0.071895,0.137296,0.358024
-6,18,-1,-5.500000,18.500000,-0.500000,21,planar,0.090649,0.050053,0.002419,0.447831,0.525486,0.026683,0.973317,0.022223,2.549523,9.603759,0.358765,-7.054237,1.042675,1.802696,2.042675,0.760021,2,0.333333,0.333333,0.039345,0.064327,0.218461,0.390543
-6,18,2,-5.500000,18.500000,2.500000,15,planar,0.098168,0.040843,0.002437,0.583946,0.391230,0.024824,0.975176,0.021379,2.496724,2.363865,0.331499,0.132859,0.566096,0.433245,1.416391,-0.132852,1,0.166667,0.000000,0.062446,0.333333,0.051188,0.850968
-5,-13,3,-4.500000,-12.500000,3.500000,24,linear,0.101036,0.007867,0.000343,0.922138,0.074466,0.003396,0.996604,0.006485,2.044013,33.796529,0.287691,-31.752515,0.457912,4.113470,1.222648,3.655558,2,0.333333,0.333333,0.554979,0.000000,0.058923,1.015889
-5,-11,3,-4.500000,-10.500000,3.500000,21,linear,0.059952,0.007379,0.000313,0.876927,0.117845,0.005228,0.994772,0.005176,2.002741,38.889243,0.209137,-36.886503,0.558028,4.494527,1.254401,3.936498,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000
-5,-11,8,-4.500000,-10.500000,8.500000,25,planar,0.098978,0.039662,0.002225,0.599278,0.378246,0.022475,0.977525,0.020593,2.549072,0.919443,0.330615,1.629629,0.575149,0.274420,1.360908,-0.300729,2,0.333333,0.333333,0.070362,0.098592,0.182207,0.470106
-5,-10,6,-4.500000,-9.500000,6.500000,33,linear,0.074427,0.008953,0.000096,0.879702,0.119012,0.001286,0.998714,0.003996,1.913836,13.337674,0.261874,-11.423838,0.247978,2.273069,1.131816,2.025091,2,0.333333,0.333333,0.313109,0.000000,0.097746,0.689363
-5,-9,-2,-4.500000,-8.500000,-1.500000,25,linear,0.081840,0.006444,0.000000,0.921256,0.078740,0.000004,0.999996,0.000548,1.779754,54.147767,0.259426,-52.368013,0.413426,4.732786,1.018468,4.319360,2,0.333333,0.000000,0.000459,0.666667,0.073516,1.133953
-5,-8,-2,-4.500000,-7.500000,-1.500000,19,linear,0.059101,0.001820,0.000000,0.969212,0.030781,0.000007,0.999993,0.000362,1.543400,130.664031,0.190481,-129.120631,0.426514,10.342773,1.024482,9.916259,3,0.500000,0.333333,0.008636,0.417910,0.155894,0.738027
-5,-8,3,-4.500000,-7.500000,3.500000,42,planar,0.098660,0.036179,0.001776,0.633301,0.348698,0.018001,0.981999,0.018508,2.540868,61.786440,0.329460,-59.245572,0.644430,7.626365,1.476192,6.981935,2,0.333333,0.333333,0.198039,0.066667,0.152467,0.607353
-5,-8,8,-4.500000,-7.500000,8.500000,63,planar,0.099594,0.062047,0.007966,0.376998,0.543020,0.079982,0.920018,0.036649,2.817223,0.438283,0.380805,2.378941,0.658589,0.380292,1.584669,-0.278297,3,0.500000,0.333333,0.138905,0.371069,0.247015,0.862365
-5,-7,-2,-4.500000,-6.500000,-1.500000,42,linear,0.175485,0.039823,0.000115,0.773068,0.226278,0.000654,0.999346,0.009291,2.023423,45.960677,0.435340,-43.937254,0.403764,3.809412,1.252806,3.405648,4,0.666667,0.666667,0.018630,0.231889,0.325063,0.413563
-5,-7,8,-4.500000,-6.500000,8.500000,18,linear,0.026760,0.000279,0.000001,0.989590,0.010379,0.000031,0.999969,0.000184,1.116986,170.000952,0.139661,-168.883966,0.371768,11.273024,0.843199,10.901256,2,0.333333,0.000000,0.312434,0.666667,0.044968,1.555119
-5,-6,-2,-4.500000,-5.500000,-1.500000,54,linear,0.159610,0.039468,0.000058,0.752721,0.246915,0.000364,0.999636,0.007152,1.986469,53.408031,0.428066,-51.421562,0.373837,3.905833,1.279172,3.531996,4,0.666667,0.666667,0.006019,0.163566,0.338197,0.321382
-5,-5,-2,-4.500000,-4.500000,-1.500000,77,planar,0.089686,0.073751,0.000041,0.177671,0.821872,0.000457,0.999543,0.006473,1.988811,59.993433,0.381365,-58.004621,0.304754,4.112869,1.115622,3.808115,4,0.666667,0.666667,0.000205,0.234609,0.589250,0.391680
-5,-4,-2,-4.500000,-3.500000,-1.500000,112,planar,0.106313,0.084837,0.000043,0.202006,0.797585,0.000409,0.999591,0.007318,2.002628,66.203586,0.396844,-64.200958,0.270260,4.355170,0.830304,4.084911,4,0.666667,0.666667,0.000215,0.282895,0.578733,0.444808
-5,-3,-2,-4.500000,-2.500000,-1.500000,35,linear,0.094608,0.010929,0.000076,0.884484,0.114709,0.000806,0.999194,0.004288,1.920102,72.957030,0.274794,-71.036928,0.350688,6.191316,1.020256,5.840628,2,0.333333,0.000000,0.000499,0.666667,0.077746,1.134007
-5,3,-2,-4.500000,3.500000,-1.500000,53,planar,0.059156,0.019998,0.000052,0.661952,0.337177,0.000871,0.999129,0.003935,1.947295,103.309863,0.275326,-101.362568,0.426354,6.424738,1.403800,5.998384,2,0.333333,0.000000,0.000870,0.666667,0.104200,1.134508
-5,4,-2,-4.500000,4.500000,-1.500000,83,planar,0.099489,0.079415,0.000037,0.201770,0.797857,0.000373,0.999627,0.006641,1.989100,101.308068,0.398927,-99.318968,0.243824,5.627455,1.041800,5.383631,4,0.666667,0.666667,0.000433,0.089920,0.578734,0.232830
-5,5,-2,-4.500000,5.500000,-1.500000,56,linear,0.118292,0.017409,0.000065,0.852834,0.146619,0.000547,0.999453,0.005108,1.962412,100.986849,0.319618,-99.024437,0.571245,5.663548,1.288543,5.092302,4,0.666667,0.666667,0.004848,0.231491,0.295302,0.394519
-5,6,-2,-4.500000,6.500000,-1.500000,44,linear,0.100543,0.002133,0.000001,0.978788,0.021198,0.000014,0.999986,0.000674,1.634354,103.152373,0.277136,-101.518019,0.406719,6.852812,1.107990,6.446094,4,0.666667,0.666667,0.016186,0.244062,0.238590,0.423653
-5,7,-2,-4.500000,7.500000,-1.500000,32,linear,0.109178,0.006917,0.000001,0.936641,0.063350,0.000009,0.999991,0.000909,1.807311,94.253934,0.296276,-92.446622,0.396297,6.824110,0.983728,6.427813,3,0.500000,0.333333,0.008049,0.465409,0.164911,0.789483
-5,7,8,-4.500000,7.500000,8.500000,46,planar,0.090146,0.066572,0.000499,0.261508,0.732957,0.005535,0.994465,0.014413,2.256947,12.175923,0.375076,-9.918976,0.470692,2.013389,1.425667,1.542698,3,0.500000,0.333333,0.005834,0.410256,0.348362,0.725824
-5,8,8,-4.500000,8.500000,8.500000,37,planar,0.109236,0.048424,0.001454,0.556707,0.429979,0.013314,0.986686,0.019741,2.493986,7.432247,0.357833,-4.938261,0.623392,2.069489,1.541020,1.446098,4,0.666667,0.666667,0.028264,0.256944,0.404778,0.454128
-5,9,8,-4.500000,9.500000,8.500000,18,linear,0.129341,0.017109,0.000116,0.867721,0.131383,0.000896,0.999104,0.006353,1.927573,4.917549,0.338403,-2.989976,0.421299,1.284993,1.193984,0.863694,4,0.666667,0.666667,0.057693,0.180791,0.273323,0.410089
-5,10,8,-4.500000,10.500000,8.500000,22,linear,0.151670,0.036028,0.000096,0.762457,0.236906,0.000636,0.999364,0.008078,1.961043,29.340259,0.413555,-27.379217,0.484353,3.338994,1.406336,2.854641,3,0.500000,0.333333,0.028070,0.390244,0.208091,0.733830
-5,11,3,-4.500000,11.500000,3.500000,49,planar,0.076087,0.049449,0.001984,0.350095,0.623834,0.026072,0.973928,0.019543,2.578337,0.141160,0.327294,2.437178,0.641479,0.628551,1.445498,-0.012929,2,0.333333,0.333333,0.050497,0.051282,0.236226,0.391248
-5,12,6,-4.500000,12.500000,6.500000,31,linear,0.082698,0.016786,0.000382,0.797016,0.198370,0.004613,0.995387,0.008091,2.136765,144.958275,0.285197,-142.821510,0.458753,8.932563,1.313955,8.473809,2,0.333333,0.333333,0.305376,0.047619,0.110521,0.731305
-5,18,-2,-4.500000,18.500000,-1.500000,19,planar,0.077352,0.044571,0.000669,0.423791,0.567566,0.008643,0.991357,0.013209,2.241433,16.661409,0.325443,-14.419976,0.409121,2.837107,1.336306,2.427987,2,0.333333,0.000000,0.009862,0.666667,0.129953,1.146647
-5,18,-1,-4.500000,18.500000,-0.500000,34,planar,0.089094,0.047393,0.000056,0.468057,0.531314,0.000629,0.999371,0.006185,1.961843,84.999275,0.348849,-83.037433,0.583274,5.422731,1.578321,4.839457,4,0.666667,0.666667,0.006645,0.095455,0.460343,0.247304
-5,18,0,-4.500000,18.500000,0.500000,21,planar,0.071422,0.046578,0.000435,0.347849,0.646067,0.006084,0.993916,0.011307,2.160072,7.633857,0.321834,-5.473785,0.641376,1.376794,1.618890,0.735417,3,0.500000,0.333333,0.005162,0.397661,0.324636,0.711063
-5,18,1,-4.500000,18.500000,1.500000,23,planar,0.079417,0.045620,0.000503,0.425565,0.568107,0.006328,0.993672,0.012211,2.200551,3.554344,0.332116,-1.353793,0.690901,0.526640,1.690901,-0.164261,3,0.500000,0.333333,0.009015,0.388889,0.302001,0.706614
-5,18,2,-4.500000,18.500000,2.500000,15,planar,0.091513,0.046171,0.000249,0.495467,0.501815,0.002718,0.997282,0.010167,2.022719,0.238804,0.339205,1.783915,0.499003,0.514528,1.462860,0.015526,3,0.500000,0.333333,0.022282,0.396396,0.280577,0.732784
-4,-13,3,-3.500000,-12.500000,3.500000,19,linear,0.077544,0.000094,0.000000,0.998791,0.001205,0.000004,0.999996,0.000133,1.016811,125.190961,0.230468,-124.174150,0.409563,8.891860,0.652774,8.482296,2,0.333333,0.333333,0.491997,0.022222,0.059399,0.955307
-4,-11,8,-3.500000,-10.500000,8.500000,46,planar,0.113171,0.063724,0.000656,0.436925,0.557280,0.005794,0.994206,0.016785,2.320266,2.215530,0.403228,0.104736,0.427687,0.379799,1.402608,-0.047889,2,0.333333,0.333333,0.064911,0.013889,0.221368,0.369574
-4,-10,4,-3.500000,-9.500000,4.500000,18,linear,0.112642,0.003075,0.000001,0.972702,0.027287,0.000011,0.999989,0.000754,1.649977,144.900820,0.288125,-143.250843,0.438899,8.555355,0.944324,8.116456,1,0.166667,0.000000,0.173169,0.333333,0.027872,1.000444
-4,-10,6,-3.500000,-9.500000,6.500000,31,linear,0.093467,0.000056,0.000003,0.999401,0.000562,0.000037,0.999963,0.000262,1.012098,64.824780,0.260550,-63.812682,0.379979,6.338634,0.702143,5.958655,3,0.500000,0.333333,0.468881,0.392857,0.079083,1.331799
-4,-10,7,-3.500000,-9.500000,7.500000,30,linear,0.084541,0.000085,0.000003,0.998991,0.000969,0.000039,0.999961,0.000289,1.034535,106.908998,0.248893,-105.874463,0.329778,8.577523,0.741412,8.247745,2,0.333333,0.000000,0.242725,0.666667,0.048677,1.461012
-4,-9,-2,-3.500000,-8.500000,-1.500000,24,linear,0.111043,0.018235,0.000001,0.835787,0.164208,0.000005,0.999995,0.001048,1.858835,22.785497,0.328927,-20.926663,0.382299,2.094807,1.133755,1.712508,3,0.500000,0.333333,0.000223,0.352201,0.194068,0.654389
-4,-8,-2,-3.500000,-7.500000,-1.500000,34,linear,0.098708,0.004056,0.000001,0.958905,0.041085,0.000010,0.999990,0.000729,1.740428,40.400257,0.280227,-38.659829,0.310187,4.073320,1.082585,3.763133,4,0.666667,0.666667,0.000283,0.195789,0.251064,0.349083
-4,-8,3,-3.500000,-7.500000,3.500000,45,linear,0.097569,0.013401,0.002762,0.862653,0.109039,0.028308,0.971692,0.015342,2.595607,64.980990,0.296457,-62.385383,0.675778,4.676058,1.339681,4.000279,2,0.333333,0.333333,0.005074,0.025641,0.136294,0.301722
-4,-8,8,-3.500000,-7.500000,8.500000,47,linear,0.103720,0.017416,0.001774,0.832087,0.150808,0.017105,0.982895,0.014743,2.520877,1.991861,0.316393,0.529016,0.698708,0.531313,1.590485,-0.167394,2,0.333333,0.333333,0.287383,0.143939,0.105001,0.812967
-4,-7,-2,-3.500000,-6.500000,-1.500000,45,linear,0.089807,0.001949,0.000001,0.978300,0.021685,0.000014,0.999986,0.000610,1.614465,38.404997,0.261407,-36.790532,0.368021,3.236728,0.955356,2.868707,4,0.666667,0.666667,0.018469,0.141026,0.238244,0.313394
-4,-6,-2,-3.500000,-5.500000,-1.500000,70,planar,0.080635,0.064557,0.000064,0.199390,0.799818,0.000792,0.999208,0.006928,2.003512,33.696853,0.357925,-31.693341,0.414365,3.044806,1.191009,2.630441,4,0.666667,0.666667,0.006151,0.244298,0.576170,0.410366
-4,-5,-2,-3.500000,-4.500000,-1.500000,107,planar,0.099696,0.073319,0.000036,0.264575,0.735065,0.000361,0.999639,0.006406,1.992536,41.280993,0.392890,-39.288457,0.308633,3.248482,1.082710,2.939849,4,0.666667,0.666667,0.000093,0.220679,0.551726,0.376205
-4,-4,-2,-3.500000,-3.500000,-1.500000,154,planar,0.087115,0.080947,0.000033,0.070807,0.928819,0.000374,0.999626,0.006125,1.994968,44.906824,0.385908,-42.911856,0.278775,3.424630,1.029481,3.145855,4,0.666667,0.666667,0.000060,0.189889,0.635696,0.342292
-4,-3,-2,-3.500000,-2.500000,-1.500000,169,planar,0.093705,0.042947,0.000049,0.541674,0.457799,0.000527,0.999473,0.005837,2.001866,46.578782,0.342861,-44.576917,0.303174,3.776325,1.083376,3.473150,3,0.500000,0.333333,0.000191,0.612529,0.275086,0.940706
-4,2,-2,-3.500000,2.500000,-1.500000,29,linear,0.041941,0.002771,0.000020,0.933924,0.065591,0.000485,0.999515,0.001332,1.671774,117.526687,0.205303,-115.854912,0.420978,9.913630,1.384742,9.492652,2,0.333333,0.000000,0.001306,0.666667,0.071858,1.135096
-4,3,-2,-3.500000,3.500000,-1.500000,141,planar,0.091945,0.055549,0.000040,0.395840,0.603729,0.000431,0.999569,0.005873,1.995445,71.223806,0.356642,-69.228361,0.345824,4.574421,1.072081,4.228598,4,0.666667,0.666667,0.000474,0.391500,0.494614,0.564624
-4,4,-2,-3.500000,4.500000,-1.500000,100,planar,0.083395,0.061613,0.000042,0.261186,0.738306,0.000509,0.999491,0.006018,1.992743,74.707274,0.359515,-72.714531,0.291228,4.889576,1.174823,4.598348,4,0.666667,0.666667,0.000069,0.179678,0.553109,0.331072
-4,5,-2,-3.500000,5.500000,-1.500000,77,planar,0.093538,0.080414,0.000062,0.140313,0.859026,0.000660,0.999340,0.007745,2.008869,77.556877,0.391785,-75.548009,0.308704,4.964553,1.114698,4.655849,4,0.666667,0.666667,0.000072,0.175429,0.605381,0.326402
-4,6,-2,-3.500000,6.500000,-1.500000,54,linear,0.192587,0.040394,0.000113,0.790254,0.209157,0.000589,0.999411,0.009591,2.034162,75.269984,0.471790,-73.235822,0.524740,4.939301,1.506271,4.414561,4,0.666667,0.666667,0.011596,0.131452,0.320076,0.293584
-4,7,-2,-3.500000,7.500000,-1.500000,37,linear,0.202865,0.037084,0.000172,0.817198,0.181953,0.000849,0.999151,0.010902,2.058588,70.733686,0.475181,-68.675098,0.496229,4.926795,1.455175,4.430566,3,0.500000,0.333333,0.008133,0.385965,0.197271,0.702207
-4,7,8,-3.500000,7.500000,8.500000,56,planar,0.090918,0.034327,0.000418,0.622436,0.372964,0.004600,0.995400,0.010928,2.215413,17.706574,0.327586,-15.491162,0.527863,2.433007,1.483793,1.905144,3,0.500000,0.333333,0.091199,0.383333,0.228197,0.811452
-4,8,8,-3.500000,8.500000,8.500000,52,planar,0.094003,0.068489,0.002100,0.271415,0.706242,0.022343,0.977657,0.023824,2.601523,8.776736,0.372703,-6.175213,0.694919,2.100970,1.579046,1.406051,4,0.666667,0.666667,0.023069,0.225199,0.521836,0.412196
-4,9,-2,-3.500000,9.500000,-1.500000,30,linear,0.098534,0.001820,0.000001,0.981528,0.018466,0.000006,0.999994,0.000478,1.581432,102.769848,0.269594,-101.188416,0.420335,6.268502,1.025907,5.848168,1,0.166667,0.000000,0.000183,0.333333,0.033177,0.766914
-4,9,8,-3.500000,9.500000,8.500000,21,linear,0.221228,0.028905,0.001074,0.869342,0.125804,0.004855,0.995145,0.019008,2.361801,8.378816,0.483630,-6.017015,0.529895,1.261729,1.521381,0.731834,4,0.666667,0.666667,0.028099,0.289474,0.278659,0.489687
-4,10,8,-3.500000,10.500000,8.500000,24,linear,0.131303,0.028191,0.000145,0.785295,0.213598,0.001107,0.998893,0.008134,1.998227,18.558876,0.387788,-16.560650,0.551940,2.765092,1.551940,2.213152,4,0.666667,0.666667,0.059568,0.128903,0.306237,0.355544
-4,11,3,-3.500000,11.500000,3.500000,45,planar,0.081925,0.035572,0.000665,0.565803,0.426082,0.008115,0.991885,0.012466,2.307488,0.989888,0.321585,1.317601,0.624986,0.142427,1.572712,-0.482559,2,0.333333,0.333333,0.035146,0.044248,0.200726,0.362786
-4,11,7,-3.500000,11.500000,7.500000,27,planar,0.098179,0.089225,0.000899,0.091204,0.899635,0.009162,0.990838,0.019899,2.361543,0.591374,0.407885,1.770169,0.490285,0.296266,1.458368,-0.194019,1,0.166667,0.000000,0.468126,0.333333,0.045418,1.398637
-4,11,8,-3.500000,11.500000,8.500000,20,linear,0.112917,0.002526,0.000003,0.977630,0.022346,0.000024,0.999976,0.000912,1.624743,30.191293,0.302249,-28.566550,0.354498,4.086253,1.184636,3.731756,2,0.333333,0.000000,0.332041,0.666667,0.044638,1.581588
-4,12,6,-3.500000,12.500000,6.500000,18,linear,0.046981,0.000850,0.000000,0.981904,0.018091,0.000005,0.999995,0.000207,1.358945,140.689331,0.183858,-139.330386,0.389537,11.732474,0.989661,11.342937,1,0.166667,0.000000,0.594197,0.333333,0.013457,1.568832
-4,18,-2,-3.500000,18.500000,-1.500000,35,planar,0.107435,0.082864,0.000295,0.228708,0.768545,0.002748,0.997252,0.013800,2.143726,32.430820,0.401023,-30.287094,0.371252,3.275142,1.192029,2.903890,3,0.500000,0.333333,0.024796,0.432099,0.351709,0.775450
-4,18,-1,-3.500000,18.500000,-0.500000,34,planar,0.082307,0.046691,0.000162,0.432717,0.565315,0.001969,0.998031,0.008539,2.044506,68.825399,0.339791,-66.780892,0.693242,5.303261,1.693242,4.610019,4,0.666667,0.666667,0.025777,0.029726,0.465527,0.200830
-4,18,0,-3.500000,18.500000,0.500000,31,planar,0.085860,0.045919,0.000301,0.465194,0.531303,0.003503,0.996497,0.010584,2.127463,6.921225,0.342098,-4.793762,0.736847,0.983236,1.733491,0.246390,4,0.666667,0.666667,0.015535,0.104167,0.455559,0.268888
-4,18,1,-3.500000,18.500000,1.500000,30,planar,0.085816,0.045367,0.000098,0.471348,0.527505,0.001147,0.998853,0.007264,1.987983,11.971428,0.341033,-9.983445,0.691996,1.450354,1.691996,0.758358,4,0.666667,0.666667,0.020579,0.111149,0.452151,0.283380
-4,18,2,-3.500000,18.500000,2.500000,22,planar,0.077542,0.041517,0.000206,0.464596,0.532746,0.002659,0.997341,0.008723,2.037634,2.056215,0.318281,-0.018581,0.466642,0.529418,1.423569,0.062775,3,0.500000,0.333333,0.009625,0.410256,0.292681,0.730942
-3,-13,3,-2.500000,-12.500000,3.500000,21,linear,0.079184,0.000269,0.000001,0.996601,0.003391,0.000008,0.999992,0.000235,1.143032,80.497896,0.233097,-79.354865,0.329067,7.419923,0.790439,7.090856,2,0.333333,0.000000,0.001085,0.666667,0.064500,1.134798
-3,-13,4,-2.500000,-12.500000,4.500000,15,linear,0.061139,0.000331,0.000000,0.994589,0.005405,0.000006,0.999994,0.000190,1.150628,142.810056,0.208040,-141.659428,0.268061,9.869679,0.878584,9.601619,2,0.333333,0.000000,0.060843,0.666667,0.060867,1.215472
-3,-11,3,-2.500000,-10.500000,3.500000,24,linear,0.056665,0.001464,0.000000,0.974165,0.025828,0.000007,0.999993,0.000313,1.511456,60.643548,0.206709,-59.132092,0.401166,4.687517,1.009596,4.286351,1,0.166667,0.000000,0.001329,0.333333,0.033577,0.768461
-3,-11,4,-2.500000,-10.500000,4.500000,19,linear,0.098181,0.010890,0.000001,0.889085,0.110907,0.000008,0.999992,0.000946,1.806254,129.405425,0.298016,-127.599172,0.324541,6.888788,1.211899,6.564247,3,0.500000,0.000000,0.087913,1.000000,0.105869,1.618683
-3,-11,8,-2.500000,-10.500000,8.500000,23,linear,0.096130,0.010851,0.000565,0.887118,0.107009,0.005873,0.994127,0.008382,2.167659,1.352374,0.290790,0.815285,0.714348,0.167446,1.589965,-0.546902,2,0.333333,0.333333,0.021781,0.040650,0.136136,0.340786
-3,-10,4,-2.500000,-9.500000,4.500000,51,planar,0.079435,0.060688,0.000711,0.236004,0.755045,0.008951,0.991049,0.015077,2.340104,62.729979,0.364176,-60.389875,0.525690,6.095963,1.508026,5.570273,3,0.500000,0.333333,0.167388,0.411348,0.296410,0.945123
-3,-10,6,-2.500000,-9.500000,6.500000,23,linear,0.072934,0.007282,0.000221,0.900154,0.096811,0.003035,0.996965,0.004899,1.957980,28.726747,0.228481,-26.768766,0.597767,5.107794,1.383464,4.510027,3,0.500000,0.333333,0.443411,0.338624,0.097427,1.237758
-3,-10,7,-2.500000,-9.500000,7.500000,25,linear,0.115278,0.003183,0.000208,0.972390,0.025807,0.001803,0.998197,0.004240,1.847398,29.769494,0.312317,-27.922096,0.425515,4.104127,1.425515,3.678612,3,0.500000,0.333333,0.312071,0.349206,0.107049,1.072090
-3,-9,-2,-2.500000,-8.500000,-1.500000,28,linear,0.085413,0.002533,0.000001,0.970349,0.029645,0.000006,0.999994,0.000485,1.644949,11.708805,0.252004,-10.063856,0.391919,2.208750,0.991171,1.816831,3,0.500000,0.333333,0.000220,0.380952,0.156904,0.686011
-3,-8,-2,-2.500000,-7.500000,-1.500000,34,linear,0.092473,0.002381,0.000001,0.974257,0.025736,0.000008,0.999992,0.000545,1.644400,15.145764,0.268380,-13.501364,0.360271,1.949636,1.022011,1.589365,4,0.666667,0.666667,0.005091,0.117936,0.243239,0.269936
-3,-8,3,-2.500000,-7.500000,3.500000,49,linear,0.077996,0.008663,0.003596,0.888934,0.064959,0.046107,0.953893,0.013444,2.611865,61.826553,0.267046,-59.214689,0.747660,5.170457,1.539581,4.422797,2,0.333333,0.333333,0.015410,0.019608,0.123430,0.309039
-3,-8,7,-2.500000,-7.500000,7.500000,24,planar,0.111773,0.029670,0.000356,0.734553,0.262264,0.003183,0.996817,0.010566,2.128389,113.483028,0.348477,-111.354639,0.504499,7.031539,1.496508,6.527040,2,0.333333,0.000000,0.071889,0.666667,0.088371,1.230383
-3,-8,8,-2.500000,-7.500000,8.500000,25,linear,0.065957,0.013316,0.000671,0.798117,0.191708,0.010175,0.989825,0.008384,2.224123,54.346965,0.254982,-52.122842,0.562145,6.235945,1.486745,5.673801,2,0.333333,0.000000,0.345177,0.666667,0.056550,1.599323
-3,-7,-2,-2.500000,-6.500000,-1.500000,49,planar,0.087346,0.028251,0.000114,0.676563,0.322134,0.001303,0.998697,0.006549,2.014709,17.445340,0.296276,-15.430631,0.544469,2.475433,1.278837,1.930964,4,0.666667,0.666667,0.010332,0.290476,0.368770,0.466806
-3,-6,-2,-2.500000,-5.500000,-1.500000,106,planar,0.117614,0.069368,0.000050,0.410208,0.589363,0.000429,0.999571,0.007436,2.006234,20.679159,0.416487,-18.672925,0.171846,2.120624,1.024306,1.948778,4,0.666667,0.666667,0.000025,0.164269,0.488612,0.314064
