vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
1,7,3,1.800000,9.000000,4.200000,44,planar,0.146283,0.047170,0.002495,0.677542,0.305400,0.017058,0.982942,0.025822,2.625296,0.278880,0.422812,2.346416,0.368934,0.569596,1.122019,0.200662
1,7,6,1.800000,9.000000,7.800000,60,linear,0.138592,0.033829,0.000938,0.755907,0.237324,0.006770,0.993230,0.016385,2.407384,147.035119,0.374897,-144.627735,0.349273,9.816593,1.223186,9.467320
1,8,3,1.800000,10.200000,4.200000,35,planar,0.141522,0.086747,0.000884,0.387045,0.606706,0.006249,0.993751,0.022143,2.380884,1.400948,0.385662,0.979936,0.465146,0.001246,1.014052,-0.463900
1,8,6,1.800000,10.200000,7.800000,28,planar,0.101182,0.030498,0.000297,0.698586,0.298483,0.002931,0.997069,0.009709,2.109069,208.319979,0.344023,-206.210910,0.152904,9.594664,1.028171,9.441760
1,9,3,1.800000,11.400000,4.200000,79,planar,0.113718,0.080781,0.004317,0.289638,0.672399,0.037963,0.962037,0.034102,2.755652,11.174018,0.418221,-8.418367,0.258564,1.530216,1.207945,1.271652
1,9,6,1.800000,11.400000,7.800000,38,linear,0.175887,0.037222,0.011253,0.788375,0.147643,0.063981,0.936019,0.041922,2.810612,5.301808,0.443839,-2.491197,0.345273,0.757558,1.185065,0.412285
1,12,-2,1.800000,15.000000,-1.800000,35,linear,0.135106,0.026513,0.001844,0.803758,0.182594,0.013648,0.986352,0.018763,2.530257,9.343654,0.366314,-6.813397,0.417356,1.176569,1.160911,0.759213
1,12,-1,1.800000,15.000000,-0.600000,75,planar,0.124329,0.094610,0.000508,0.239041,0.756873,0.004086,0.995914,0.018147,2.287547,25.818900,0.436664,-23.531353,0.346353,2.985563,1.156583,2.639211
1,12,0,1.800000,15.000000,0.600000,74,planar,0.117462,0.094938,0.000219,0.191749,0.806384,0.001866,0.998134,0.013471,2.131746,25.903941,0.430000,-23.772195,0.339487,2.562310,1.068397,2.222824
1,12,1,1.800000,15.000000,1.800000,75,planar,0.117076,0.095866,0.000098,0.181170,0.817997,0.000833,0.999167,0.010306,2.042474,17.913254,0.430285,-15.870780,0.303559,1.828611,1.031345,1.525052
1,12,2,1.800000,15.000000,3.000000,76,planar,0.120443,0.101740,0.000049,0.155283,0.844308,0.000409,0.999591,0.008453,2.002314,21.316555,0.440495,-19.314241,0.296907,2.035836,1.042476,1.738929
1,12,3,1.800000,15.000000,4.200000,44,planar,0.117195,0.058054,0.000728,0.504634,0.489154,0.006212,0.993788,0.017046,2.341464,40.146578,0.394270,-37.805113,0.346774,4.495433,1.285721,4.148659
2,-13,3,3.000000,-15.000000,4.200000,24,linear,0.112614,0.000441,0.000000,0.996084,0.003914,0.000002,0.999998,0.000227,1.243389,7.313196,0.286497,-6.069806,0.276085,1.181045,0.807639,0.904960
2,-11,3,3.000000,-12.600000,4.200000,35,planar,0.144907,0.037365,0.000991,0.742147,0.251012,0.006842,0.993158,0.017509,2.394493,0.685288,0.381993,1.709205,0.513420,0.235326,1.133311,-0.278094
2,-9,3,3.000000,-10.200000,4.200000,51,planar,0.119340,0.068396,0.013371,0.426882,0.461073,0.112045,0.887955,0.047789,2.850684,0.015995,0.409749,2.834688,0.270386,0.935673,0.934871,0.665287
2,-7,-2,3.000000,-7.800000,-1.800000,53,planar,0.149436,0.117672,0.000091,0.212556,0.786832,0.000612,0.999388,0.011714,2.029646,190.752478,0.471048,-188.722832,0.250786,8.161043,0.808903,7.910257
2,-7,3,3.000000,-7.800000,4.200000,108,planar,0.139847,0.061875,0.013097,0.557551,0.348799,0.093650,0.906350,0.048392,2.879148,0.484160,0.427704,2.394989,0.364558,0.459901,1.262763,0.095344
2,-6,-2,3.000000,-6.600000,-1.800000,81,planar,0.146621,0.092057,0.000054,0.372140,0.627493,0.000368,0.999632,0.008993,2.008506,187.197559,0.474269,-185.189053,0.178663,7.886711,1.022125,7.708048
2,-6,3,3.000000,-6.600000,4.200000,74,planar,0.155070,0.115499,0.001093,0.255180,0.737769,0.007051,0.992949,0.026954,2.473418,17.552997,0.479677,-15.079579,0.279826,2.066951,1.007130,1.787126
2,-5,-2,3.000000,-5.400000,-1.800000,128,planar,0.136057,0.102771,0.000039,0.244646,0.755070,0.000284,0.999716,0.008144,2.004471,176.742472,0.457211,-174.738001,0.245269,7.571344,0.828926,7.326075
2,-5,3,3.000000,-5.400000,4.200000,125,corner_like,0.162585,0.133209,0.021530,0.180677,0.686901,0.132421,0.867579,0.077544,2.918514,0.646070,0.526350,2.272443,0.269497,0.450208,1.075438,0.180711
2,-4,-2,3.000000,-4.200000,-1.800000,207,planar,0.125990,0.107673,0.000026,0.145387,0.854409,0.000204,0.999796,0.007041,1.998308,172.725347,0.452509,-170.727039,0.284456,7.423357,0.769879,7.138901
2,-4,3,3.000000,-4.200000,4.200000,110,planar,0.159471,0.104136,0.007026,0.346992,0.608950,0.044059,0.955941,0.048865,2.833666,2.392699,0.487420,0.440967,0.315308,0.317038,1.023702,0.001730
2,-3,-2,3.000000,-3.000000,-1.800000,361,planar,0.122361,0.111388,0.000021,0.089679,0.910148,0.000173,0.999827,0.006613,1.998218,164.799326,0.451243,-162.801108,0.281218,7.213114,0.761108,6.931897
2,-3,3,3.000000,-3.000000,4.200000,95,planar,0.164707,0.044809,0.001571,0.727949,0.262516,0.009536,0.990464,0.022631,2.555929,9.409106,0.415918,-6.853176,0.293205,1.016495,0.928005,0.723290
2,-2,-2,3.000000,-1.800000,-1.800000,630,planar,0.123807,0.120593,0.000103,0.025962,0.973208,0.000830,0.999170,0.011533,2.073629,146.316985,0.462301,-144.243357,0.267289,7.046626,0.799779,6.779337
2,-1,-2,3.000000,-0.600000,-1.800000,250,linear,0.105632,0.014705,0.000047,0.860792,0.138765,0.000443,0.999557,0.004174,1.963771,156.994069,0.302331,-155.030298,0.345748,7.571418,0.801037,7.225670
2,0,-2,3.000000,0.600000,-1.800000,610,planar,0.113364,0.059216,0.000050,0.477644,0.521917,0.000439,0.999561,0.006938,2.018721,139.257929,0.385461,-137.239208,0.292203,6.742133,0.879280,6.449930
2,1,-2,3.000000,1.800000,-1.800000,606,planar,0.117935,0.112075,0.000027,0.049688,0.950079,0.000233,0.999767,0.007133,2.006157,135.519715,0.447635,-133.513558,0.274657,6.476395,0.790709,6.201737
2,1,3,3.000000,1.800000,4.200000,30,linear,0.050331,0.004857,0.000445,0.903498,0.087670,0.008832,0.991168,0.004772,2.046929,149.108931,0.165108,-147.062003,0.478495,8.881010,0.737602,8.402515
